,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_standardized,rush_discrepancy,rush_discrepancy_abs,rushing_value
103,2014,3,NYG,HOU,30,17,41,194.0,-1.825929,1.0,-0.1474914314988869,-0.044534853658536586,0.058730103561174016,-0.2062215350600609,0.2062215350600609,-0.1474914314988869
104,2014,3,NYJ,CHI,19,27,26,114.0,-0.26659518,0.0,0.1476346588162902,-0.010253660769230769,0.2193809933314726,-0.07174633451518239,0.07174633451518239,0.1476346588162902
105,2014,3,PHI,WAS,37,34,23,56.0,-11.139548,0.0,-1.9102262140710686,-0.48432817391304345,-2.0022596771054433,0.09203346303437465,0.09203346303437465,-1.9102262140710686
106,2014,3,PIT,CAR,37,19,32,266.0,13.761656,1.0,2.80268059677502,0.43005175,2.2827705678762955,0.5199100288987246,0.5199100288987246,2.80268059677502
107,2014,3,SEA,DEN,26,20,36,130.0,1.2739044,1.0,0.4391961014954288,0.03538623333333333,0.4332618118979235,0.0059342895975053045,0.0059342895975053045,0.4391961014954288
109,2014,3,SF,ARI,14,23,23,82.0,-1.6960676,1.0,-0.12291331565653614,-0.07374206956521738,-0.07814276542773538,-0.04477055022880076,0.04477055022880076,-0.12291331565653614
110,2014,3,TB,ATL,14,56,18,64.0,-12.065042,0.0,-2.08538910884504,-0.6702801111111111,-2.8736804663948203,0.7882913575497805,0.7882913575497805,-2.08538910884504
112,2014,3,TEN,CIN,7,33,27,150.0,5.7031426,1.0,1.2774923894837393,0.2112275037037037,1.257301297179431,0.020191092304308267,0.020191092304308267,1.2774923894837393
113,2014,3,WAS,PHI,34,37,27,85.0,-1.6041733,1.0,-0.1055210131659444,-0.05941382592592593,-0.010996762167858614,-0.09452425099808578,0.09452425099808578,-0.1055210131659444
114,2014,4,ATL,MIN,28,41,22,123.0,4.5525775,1.0,1.0597315898006472,0.2069353409090909,1.237187067951176,-0.17745547815052887,0.17745547815052887,1.0597315898006472
115,2014,4,BAL,CAR,38,10,30,127.0,-2.1508691,2.0,-0.20899096422858984,-0.07169563666666666,-0.06855263047913669,-0.14043833374945314,0.14043833374945314,-0.20899096422858984
116,2014,4,BUF,HOU,17,23,23,96.0,-1.8169904,0.0,-0.14579967439270727,-0.07899958260869565,-0.10278088555211468,-0.0430187888405926,0.0430187888405926,-0.14579967439270727
117,2014,4,CAR,BAL,10,38,26,67.0,-13.087623,0.0,-2.2789270983953367,-0.5033701153846154,-2.091495336151494,-0.18743176224384284,0.18743176224384284,-2.2789270983953367
119,2014,4,CHI,GB,17,38,41,235.0,6.352316,0.0,1.4003576829964592,0.15493453658536585,0.9934973133282068,0.40686036966825245,0.40686036966825245,1.4003576829964592
121,2014,4,DAL,NO,38,17,32,193.0,5.679905,2.0,1.2730943433769037,0.17749703125,1.0992312314860497,0.17386311189085402,0.17386311189085402,1.2730943433769037
122,2014,4,DET,NYJ,24,17,24,91.0,-1.8682306,1.0,-0.1554976105876445,-0.07784294166666667,-0.09736055502039394,-0.05813705556725056,0.05813705556725056,-0.1554976105876445
123,2014,4,GB,CHI,38,17,18,56.0,1.7229321,1.0,0.5241809763468037,0.09571845,0.7159948054845625,-0.1918138291377588,0.1918138291377588,0.5241809763468037
124,2014,4,HOU,BUF,23,17,21,39.0,-6.6071725,0.0,-1.0524097260304923,-0.3146272619047619,-1.2069955625516504,0.1545858365211581,0.1545858365211581,-1.0524097260304923
125,2014,4,IND,TEN,41,17,37,108.0,-6.1816354,1.0,-0.9718707811321776,-0.16707122702702704,-0.515508298073167,-0.4563624830590106,0.4563624830590106,-0.9718707811321776
126,2014,4,JAX,LAC,14,33,25,85.0,-8.540484,1.0,-1.4183164081265496,-0.34161936,-1.3334877937225182,-0.08482861440403133,0.08482861440403133,-1.4183164081265496
127,2014,4,KC,NE,41,14,36,209.0,-0.297066,1.0,0.14186762300910327,-0.008251833333333333,0.2287620950854854,-0.08689447207638212,0.08689447207638212,0.14186762300910327
128,2014,4,LAC,JAX,33,14,20,42.0,-6.621519,0.0,-1.0551250050813288,-0.33107595,-1.2840785388234142,0.22895353374208538,0.22895353374208538,-1.0551250050813288
129,2014,4,LV,MIA,14,38,18,53.0,-13.40277,0.0,-2.338573147747718,-0.7445983333333334,-3.221955643536375,0.8833824957886574,0.8833824957886574,-2.338573147747718
131,2014,4,MIA,LV,38,14,35,157.0,-8.065669,2.0,-1.3284509202010708,-0.2304476857142857,-0.812507428514011,-0.5159434916870598,0.5159434916870598,-1.3284509202010708
132,2014,4,MIN,ATL,41,28,44,241.0,7.271222,4.0,1.5742737051264468,0.16525504545454545,1.0418619935792601,0.5324117115471867,0.5324117115471867,1.5742737051264468
133,2014,4,NE,KC,14,41,16,75.0,-2.1308522,0.0,-0.20520248137683597,-0.1331782625,-0.3566767508221192,0.15147426944528322,0.15147426944528322,-0.20520248137683597
135,2014,4,NO,DAL,17,38,13,104.0,2.8869352,0.0,0.7444851085420164,0.22207193846153844,1.3081212350540428,-0.5636361265120263,0.5636361265120263,0.7444851085420164
136,2014,4,NYG,WAS,45,14,38,154.0,1.455212,2.0,0.47351114196086813,0.038295052631578945,0.4468933214534137,0.026617820507454426,0.026617820507454426,0.47351114196086813
137,2014,4,NYJ,DET,17,24,27,132.0,-1.1796992,1.0,-0.025183256127458854,-0.043692562962962964,0.06267730429383458,-0.08786056042129343,0.08786056042129343,-0.025183256127458854
138,2014,4,PHI,SF,21,26,12,22.0,-3.4959946,0.0,-0.4635750851567486,-0.29133288333333335,-1.0978318395671567,0.6342567544104081,0.6342567544104081,-0.4635750851567486
139,2014,4,PIT,TB,24,27,27,85.0,-3.6494663,0.0,-0.4926217858786144,-0.13516541851851852,-0.365989098368432,-0.12663268751018236,0.12663268751018236,-0.4926217858786144
141,2014,4,SF,PHI,26,21,40,220.0,3.6431165,0.0,0.8876031681749744,0.0910779125,0.6942479986918503,0.19335516948312415,0.19335516948312415,0.8876031681749744
142,2014,4,TB,PIT,27,24,19,63.0,1.7649052,1.0,0.532124982141155,0.09288974736842105,0.7027387441763662,-0.17061376203521117,0.17061376203521117,0.532124982141155
144,2014,4,TEN,IND,17,41,16,85.0,2.5856962,1.0,0.6874713458824895,0.1616060125,1.0247616437506595,-0.33729029786817,0.33729029786817,0.6874713458824895
146,2014,4,WAS,NYG,14,45,17,86.0,0.09499589,1.0,0.21607090858735045,0.005587993529411765,0.29361924597128425,-0.0775483373839338,0.0775483373839338,0.21607090858735045
147,2014,5,ARI,DEN,20,41,19,37.0,-7.2153125,1.0,-1.1675088653310637,-0.3797532894736842,-1.512193643316693,0.34468477798562924,0.34468477798562924,-1.1675088653310637
149,2014,5,ATL,NYG,20,30,21,90.0,-2.9716089,1.0,-0.36432763764215076,-0.14150518571428572,-0.3956989525215608,0.03137131487941003,0.03137131487941003,-0.36432763764215076
150,2014,5,BAL,IND,13,20,15,90.0,0.5681601,1.0,0.30562396104046113,0.037877339999999995,0.44493580771845886,-0.13931184667799773,0.13931184667799773,0.30562396104046113
151,2014,5,BUF,DET,17,14,23,51.0,-9.611584,0.0,-1.6210373080917582,-0.41789495652173914,-1.6909357532653817,0.06989844517362354,0.06989844517362354,-1.6210373080917582
152,2014,5,CAR,CHI,31,24,24,93.0,-0.54283535,1.0,0.09535228007579707,-0.022618139583333335,0.161437720194929,-0.06608544011913192,0.06608544011913192,0.09535228007579707
153,2014,5,CHI,CAR,24,31,21,86.0,-6.499354,1.0,-1.0320035423381213,-0.3094930476190476,-1.182935253567225,0.15093171122910376,0.15093171122910376,-1.0320035423381213
154,2014,5,CIN,NE,17,43,18,79.0,-2.3088884,0.0,-0.23889836289152722,-0.12827157777777776,-0.3336827065660561,0.09478434367452887,0.09478434367452887,-0.23889836289152722
156,2014,5,CLE,TEN,29,28,36,176.0,5.834746,0.0,1.3024002035874471,0.16207627777777778,1.0269654333196812,0.27543477026776597,0.27543477026776597,1.3024002035874471
157,2014,5,DAL,HOU,20,17,33,140.0,-4.2913013,0.0,-0.6140981828809199,-0.13003943333333332,-0.3419673531622941,-0.2721308297186258,0.2721308297186258,-0.6140981828809199
158,2014,5,DEN,ARI,41,20,26,94.0,-1.2680042,1.0,-0.04189623257356822,-0.04876939230769231,0.038885916576484734,-0.08078214915005295,0.08078214915005295,-0.04189623257356822
159,2014,5,DET,BUF,14,17,19,70.0,-1.8757483,0.0,-0.1569204421716875,-0.0987235947368421,-0.1952129111370637,0.03829246896537622,0.03829246896537622,-0.1569204421716875
160,2014,5,GB,MIN,42,10,27,157.0,2.0808043,2.0,0.5919133771091313,0.07706682592592592,0.6285882787386435,-0.03667490162951226,0.03667490162951226,0.5919133771091313
162,2014,5,HOU,DAL,17,20,30,177.0,5.5933228,2.0,1.2567074313192366,0.18644409333333334,1.1411595707115494,0.11554786060768718,0.11554786060768718,1.2567074313192366
163,2014,5,IND,BAL,20,13,29,128.0,-9.580059,1.0,-1.6150707537351123,-0.3303468620689655,-1.2806618366911493,-0.334408917043963,0.334408917043963,-1.6150707537351123
164,2014,5,JAX,PIT,9,17,15,56.0,0.01456967,0.0,0.20084910324779312,0.0009713113333333334,0.2719842315486074,-0.07113512830081428,0.07113512830081428,0.20084910324779312
165,2014,5,KC,SF,17,22,20,107.0,3.0536633,1.0,0.7760407713946812,0.152683165,0.9829467805751467,-0.20690600918046553,0.20690600918046553,0.7760407713946812
166,2014,5,LA,PHI,28,34,23,125.0,-3.0246968,1.0,-0.37437527732589926,-0.13150855652173912,-0.34885205954231036,-0.025523217783588903,0.025523217783588903,-0.37437527732589926
167,2014,5,LAC,NYJ,31,0,40,162.0,-3.5542426,1.0,-0.4745993471128437,-0.088856065,-0.14897101292840823,-0.3256283341844355,0.3256283341844355,-0.4745993471128437
168,2014,5,MIN,GB,10,42,25,111.0,-1.3242906,1.0,-0.052549233846840286,-0.052971624,0.019193128680507623,-0.0717423625273479,0.0717423625273479,-0.052549233846840286
169,2014,5,NE,CIN,43,17,43,224.0,4.9884706,1.0,1.1422305549025284,0.11601094418604652,0.8110908908854869,0.33113966401704154,0.33113966401704154,1.1422305549025284
170,2014,5,NO,TB,37,31,28,141.0,3.899983,2.0,0.936218804484295,0.13928510714285716,0.9201598780629126,0.016058926421382402,0.016058926421382402,0.936218804484295
171,2014,5,NYG,ATL,30,20,32,127.0,0.68614,1.0,0.3279533341202905,0.021441875,0.3679147984273185,-0.039961464307028016,0.039961464307028016,0.3279533341202905
172,2014,5,NYJ,LAC,0,31,21,91.0,-5.7056723,0.0,-0.8817879989622306,-0.2716986809523809,-1.0058206866117967,0.1240326876495661,0.1240326876495661,-0.8817879989622306
174,2014,5,PHI,LA,34,28,32,146.0,-6.7247624,0.0,-1.0746652860667345,-0.210148825,-0.7173815078494868,-0.35728377821724766,0.35728377821724766,-1.0746652860667345
175,2014,5,PIT,JAX,17,9,25,113.0,-0.7065279,0.0,0.06437113820893138,-0.028261116,0.13499321503381737,-0.07062207682488598,0.07062207682488598,0.06437113820893138
176,2014,5,SEA,WAS,27,17,36,225.0,10.996659,1.0,2.2793656119546473,0.30546275,1.6989130057949124,0.5804526061597348,0.5804526061597348,2.2793656119546473
177,2014,5,SF,KC,22,17,37,174.0,1.5860767,0.0,0.49827914658945277,0.042866937837837835,0.46831840513369244,0.02996074145576033,0.02996074145576033,0.49827914658945277
179,2014,5,TB,NO,31,37,21,66.0,-5.1573787,1.0,-0.7780156415379339,-0.24558946190476189,-0.8834658641074691,0.10545022256953518,0.10545022256953518,-0.7780156415379339
180,2014,5,TEN,CLE,28,29,29,150.0,-0.505542,1.0,0.10241057666315354,-0.01743248275862069,0.18573910275251765,-0.08332852608936411,0.08332852608936411,0.10241057666315354
182,2014,5,WAS,SEA,17,27,17,32.0,-8.866489,0.0,-1.480017488318089,-0.5215581764705882,-2.1767294820603893,0.6967119937423003,0.6967119937423003,-1.480017488318089
183,2014,6,ARI,WAS,30,20,23,74.0,-5.796591,0.0,-0.8989956552853252,-0.2520256956521739,-0.9136277864661839,0.01463213118085871,0.01463213118085871,-0.8989956552853252
184,2014,6,ATL,CHI,13,27,12,43.0,-1.6151328,0.0,-0.10759525432285663,-0.1345944,-0.36331315201582026,0.2557178976929636,0.2557178976929636,-0.10759525432285663
185,2014,6,BAL,TB,48,17,32,172.0,-2.0008812,1.0,-0.18060362217659495,-0.0625275375,-0.025588452033444405,-0.15501517014315055,0.15501517014315055,-0.18060362217659495
186,2014,6,BUF,NE,22,37,23,68.0,-5.09676,1.0,-0.7665426909089349,-0.22159826086956522,-0.7710366436480844,0.004493952739149543,0.004493952739149543,-0.7665426909089349
187,2014,6,CAR,CIN,37,37,34,147.0,5.865728,2.0,1.3082639874757136,0.17252141176470587,1.0759141403902992,0.2323498470854144,0.2323498470854144,1.3082639874757136
188,2014,6,CHI,ATL,27,13,26,106.0,-0.03170573,2.0,0.1920908260241445,-0.001219451153846154,0.26171772933040227,-0.06962690330625776,0.06962690330625776,0.1920908260241445
189,2014,6,CIN,CAR,37,37,31,193.0,4.453559,2.0,1.0409909311943502,0.1436631935483871,0.9406767684409906,0.10031416275335958,0.10031416275335958,1.0409909311943502
190,2014,6,CLE,PIT,31,10,38,158.0,-5.7514186,3.0,-0.8904461364900788,-0.15135312105263157,-0.44184902610896987,-0.4485971103811089,0.4485971103811089,-0.8904461364900788
191,2014,6,DAL,SEA,30,23,35,163.0,-1.9864254,1.0,-0.17786765654713269,-0.05675501142857142,0.001463157652125812,-0.1793308141992585,0.1793308141992585,-0.17786765654713269
192,2014,6,DEN,NYJ,31,17,33,138.0,-1.1209323,0.0,-0.014060784970549701,-0.033967645454545455,0.10825088324468259,-0.12231166821523229,0.12231166821523229,-0.014060784970549701
193,2014,6,DET,MIN,17,3,28,100.0,-3.0055845,1.0,-0.37075800288242516,-0.10734230357142857,-0.23560249872867237,-0.1351555041537528,0.1351555041537528,-0.37075800288242516
194,2014,6,GB,MIA,27,24,33,122.0,-1.5296263,0.0,-0.09141193378054026,-0.04635231212121212,0.050213004401521745,-0.141624938182062,0.141624938182062,-0.09141193378054026
195,2014,6,HOU,IND,28,33,24,136.0,1.9337804,2.0,0.5640870141884005,0.08057418333333334,0.6450246988498649,-0.08093768466146445,0.08093768466146445,0.5640870141884005
196,2014,6,IND,HOU,33,28,33,95.0,-15.203231,1.0,-2.6793359843383806,-0.4607039696969697,-1.8915503024438798,-0.7877856818945008,0.7877856818945008,-2.6793359843383806
197,2014,6,JAX,TEN,14,16,23,82.0,0.9644637,1.0,0.38063005052925947,0.04193320434782609,0.4639426788728508,-0.08331262834359132,0.08331262834359132,0.38063005052925947
198,2014,6,LA,SF,17,31,23,94.0,-1.499921,1.0,-0.08578978351470465,-0.06521395652173913,-0.03817773407890319,-0.04761204943580146,0.04761204943580146,-0.08578978351470465
199,2014,6,LAC,LV,31,28,30,119.0,2.3286815,1.0,0.6388276606166058,0.07762271666666667,0.6311933322559886,0.007634328360617171,0.007634328360617171,0.6388276606166058
201,2014,6,LV,LAC,28,31,20,114.0,2.799939,0.0,0.7280198410996178,0.13999695,0.9234957651408767,-0.1954759240412589,0.1954759240412589,0.7280198410996178
202,2014,6,MIA,GB,24,27,23,112.0,-4.215233,1.0,-0.5997011758462607,-0.183271,-0.5914247911365342,-0.00827638470972647,0.00827638470972647,-0.5997011758462607
203,2014,6,MIN,DET,3,17,17,70.0,-0.6222663,0.0,0.08031884373083259,-0.0366039,0.09589668542677687,-0.015577841695944283,0.015577841695944283,0.08031884373083259
204,2014,6,NE,BUF,37,22,25,52.0,-6.748587,0.0,-1.0791744302673796,-0.26994348,-0.9975953428894773,-0.08157908737790232,0.08157908737790232,-1.0791744302673796
205,2014,6,NYG,PHI,0,27,24,86.0,-4.492399,0.0,-0.6521587810743038,-0.18718329166666667,-0.6097588420932906,-0.04239993898101324,0.04239993898101324,-0.6521587810743038
207,2014,6,NYJ,DEN,17,31,15,31.0,-4.927824,0.0,-0.7345691515974585,-0.3285216,-1.2721081677336505,0.537539016136192,0.537539016136192,-0.7345691515974585
208,2014,6,PHI,NYG,27,0,36,203.0,0.12716879,1.0,0.22216008722845831,0.003532466388888889,0.28398649295891715,-0.06182640573045883,0.06182640573045883,0.22216008722845831
209,2014,6,PIT,CLE,10,31,32,138.0,-2.4442768,0.0,-0.26452254204646103,-0.07638365,-0.0905219217954248,-0.17400062025103624,0.17400062025103624,-0.26452254204646103
210,2014,6,SEA,DAL,23,30,18,80.0,-0.27215207,1.0,0.1465829383963409,-0.015119559444444446,0.19657808346105637,-0.049995145064715474,0.049995145064715474,0.1465829383963409
211,2014,6,SF,LA,31,17,30,89.0,-12.510765,0.0,-2.1697485222473296,-0.4170255,-1.686861246165089,-0.4828872760822407,0.4828872760822407,-2.1697485222473296
212,2014,6,TB,BAL,17,48,18,87.0,1.1153613,0.0,0.40918956623702724,0.061964516666666664,0.5578147957994578,-0.14862522956243057,0.14862522956243057,0.40918956623702724
213,2014,6,TEN,JAX,16,14,23,71.0,-5.165912,1.0,-0.779630689858047,-0.22460486956521739,-0.785126420620178,0.005495730762131057,0.005495730762131057,-0.779630689858047
214,2014,6,WAS,ARI,20,30,17,72.0,-2.4305835,0.0,-0.2619308903804228,-0.1429755,-0.40258924070390895,0.14065835032348617,0.14065835032348617,-0.2619308903804228
215,2014,7,ARI,LV,24,13,37,123.0,-3.9517682,1.0,-0.5498367174715492,-0.10680454594594595,-0.23308242186630926,-0.31675429560523993,0.31675429560523993,-0.5498367174715492
216,2014,7,ATL,BAL,7,29,16,68.0,-2.7647705,0.0,-0.32518053037358224,-0.17279815625,-0.5423462286636495,0.2171656982900672,0.2171656982900672,-0.32518053037358224
217,2014,7,BAL,ATL,29,7,36,123.0,-5.8103013,1.0,-0.9015905244430069,-0.16139725833333332,-0.4889185547665661,-0.4126719696764408,0.4126719696764408,-0.9015905244430069
218,2014,7,BUF,MIN,17,16,18,119.0,-0.66594815,0.0,0.07205143271025075,-0.03699711944444444,0.09405395335415147,-0.022002520643900722,0.022002520643900722,0.07205143271025075
219,2014,7,CAR,GB,17,38,25,108.0,-6.567551,0.0,-1.0449107939625515,-0.26270203999999997,-0.9636600074717547,-0.08125078649079676,0.08125078649079676,-1.0449107939625515
221,2014,7,CHI,MIA,14,27,14,52.0,0.9920224,1.0,0.38584592623262165,0.07085874285714286,0.5994955318208707,-0.21364960558824903,0.21364960558824903,0.38584592623262165
222,2014,7,CIN,IND,0,27,12,32.0,-3.6954753,0.0,-0.5013296431155664,-0.307956275,-1.1757335237609778,0.6744038806454115,0.6744038806454115,-0.5013296431155664
223,2014,7,CLE,JAX,6,24,29,70.0,-11.080872,0.0,-1.8991209470312416,-0.3820990344827586,-1.5231864353148852,-0.3759345117163564,0.3759345117163564,-1.8991209470312416
224,2014,7,DAL,NYG,31,21,34,157.0,-1.1013945,1.0,-0.010362978603879703,-0.03239395588235294,0.115625615822143,-0.1259885944260227,0.1259885944260227,-0.010362978603879703
225,2014,7,DEN,SF,42,17,24,118.0,1.3869362,2.0,0.46058897631634893,0.057789008333333336,0.5382472407508541,-0.07765826443450513,0.07765826443450513,0.46058897631634893
227,2014,7,DET,NO,24,23,23,60.0,-2.7719169,1.0,-0.3265330881548457,-0.12051812608695651,-0.29734794666013614,-0.029185141494709577,0.029185141494709577,-0.3265330881548457
228,2014,7,GB,CAR,38,17,27,125.0,5.3484435,2.0,1.2103605429998916,0.1980905,1.1957377646404546,0.014622778359437039,0.014622778359437039,1.2103605429998916
230,2014,7,HOU,PIT,23,30,29,133.0,-3.5413496,0.0,-0.472159163597531,-0.12211550344827587,-0.30483368658825105,-0.16732547700927997,0.16732547700927997,-0.472159163597531
231,2014,7,IND,CIN,27,0,34,171.0,-5.213401,1.0,-0.7886186581322023,-0.15333532352941176,-0.451138160026447,-0.3374804981057553,0.3374804981057553,-0.7886186581322023
232,2014,7,JAX,CLE,24,6,34,186.0,4.8047113,2.0,1.1074514953628245,0.14131503823529412,0.9296726811099186,0.17777881425290587,0.17777881425290587,1.1074514953628245
233,2014,7,KC,LAC,23,20,39,154.0,2.23958,1.0,0.6219639352237853,0.057425128205128205,0.5365420006049044,0.08542193461888092,0.08542193461888092,0.6219639352237853
234,2014,7,LA,SEA,28,26,25,104.0,-3.355048,1.0,-0.4368989376457448,-0.13420192,-0.36147388517873436,-0.07542505246701042,0.07542505246701042,-0.4368989376457448
236,2014,7,LAC,KC,20,23,16,69.0,-1.5230895,0.0,-0.0901747514643302,-0.09519309375,-0.17866803398816977,0.08849328252383958,0.08849328252383958,-0.0901747514643302
237,2014,7,LV,ARI,13,24,18,57.0,-2.8539999,1.0,-0.34206846265941504,-0.15855555,-0.47560154524207876,0.13353308258266372,0.13353308258266372,-0.34206846265941504
238,2014,7,MIA,CHI,27,14,31,139.0,1.4614842,1.0,0.4746982449659673,0.047144651612903224,0.48836492237029944,-0.01366667740433214,0.01366667740433214,0.4746982449659673
239,2014,7,MIN,BUF,16,17,29,158.0,-2.7641375,0.0,-0.32506072612591347,-0.09531508620689655,-0.17923972345093084,-0.14582100267498263,0.14582100267498263,-0.32506072612591347
240,2014,7,NE,NYJ,27,25,15,63.0,-1.6274265,0.0,-0.10992201179452342,-0.10849510000000001,-0.2410048128363532,0.1310828010418298,0.1310828010418298,-0.10992201179452342
241,2014,7,NO,DET,23,24,21,73.0,-6.7857428,0.0,-1.0862066935620556,-0.32313060952380956,-1.2468445364609657,0.16063784289891014,0.16063784289891014,-1.0862066935620556
242,2014,7,NYG,DAL,21,31,26,104.0,-3.8289354,0.0,-0.5265888640860142,-0.14726674615384616,-0.42269917430700177,-0.10388968977901247,0.10388968977901247,-0.5265888640860142
243,2014,7,NYJ,NE,25,27,43,218.0,7.6735635,1.0,1.6504225530149277,0.17845496511627906,1.103720367218746,0.5467021857961818,0.5467021857961818,1.6504225530149277
244,2014,7,PIT,HOU,30,23,22,78.0,-5.206361,0.0,-0.7872862380633432,-0.23665277272727273,-0.8415861351085374,0.05429989704519422,0.05429989704519422,-0.7872862380633432
246,2014,7,SEA,LA,26,28,29,171.0,3.836246,1.0,0.9241556712557613,0.13228434482758622,0.8873524230058425,0.03680324824991876,0.03680324824991876,0.9241556712557613
247,2014,7,SF,DEN,17,42,18,62.0,-4.1492844,0.0,-0.5872194658813223,-0.2305158,-0.8128266303761341,0.22560716449481177,0.22560716449481177,-0.5872194658813223
249,2014,7,TEN,WAS,17,19,22,76.0,-1.9180555,0.0,-0.1649276811400453,-0.0871843409090909,-0.1411368642299605,-0.023790816910084805,0.023790816910084805,-0.1649276811400453
250,2014,7,WAS,TEN,19,17,25,101.0,-4.135307,0.0,-0.5845740442519939,-0.16541228,-0.5077340261324486,-0.07684001811954533,0.07684001811954533,-0.5845740442519939
252,2014,8,ARI,PHI,24,20,23,71.0,-5.6712418,1.0,-0.8752715374308587,-0.2465757304347826,-0.8880877836950369,0.01281624626417821,0.01281624626417821,-0.8752715374308587
253,2014,8,ATL,DET,21,22,26,78.0,-2.7044482,1.0,-0.31376367765770946,-0.10401723846153846,-0.22002034935093995,-0.09374332830676951,0.09374332830676951,-0.31376367765770946
254,2014,8,BAL,CIN,24,27,26,110.0,6.691638,2.0,1.4645791947301858,0.25737069230769233,1.4735406891400877,-0.008961494409901904,0.008961494409901904,1.4645791947301858
255,2014,8,BUF,NYJ,43,23,31,68.0,-5.3769627,1.0,-0.8195750347766236,-0.17345040967741934,-0.5454028636474143,-0.27417217112920933,0.27417217112920933,-0.8195750347766236
256,2014,8,CAR,SEA,9,13,30,115.0,-5.9982243,0.0,-0.9371576233919026,-0.19994081000000002,-0.6695440041245178,-0.2676136192673848,0.2676136192673848,-0.9371576233919026
257,2014,8,CHI,NE,23,51,26,153.0,7.089317,0.0,1.539845598219369,0.2726660384615385,1.5452187948843785,-0.005373196665009461,0.005373196665009461,1.539845598219369
259,2014,8,CIN,BAL,27,24,33,112.0,2.744051,3.0,0.7174422426893334,0.0831530606060606,0.657110011336213,0.06033223135312038,0.06033223135312038,0.7174422426893334
260,2014,8,CLE,LV,23,13,24,40.0,-7.6068025,1.0,-1.2416039125977794,-0.31695010416666664,-1.2178810261169355,-0.023722886480843863,0.023722886480843863,-1.2416039125977794
261,2014,8,DAL,WAS,17,20,25,171.0,1.2049919,0.0,0.42615343132564787,0.048199676,0.49330905039594164,-0.06715561907029377,0.06715561907029377,0.42615343132564787
263,2014,8,DEN,LAC,35,21,30,139.0,1.5601162,2.0,0.4933657529534274,0.05200387333333333,0.5111365422348398,-0.017770789281412458,0.017770789281412458,0.4933657529534274
264,2014,8,DET,ATL,22,21,23,60.0,-3.069117,0.0,-0.3827824315791291,-0.1334398695652174,-0.35790271188867473,-0.024879719690454383,0.024879719690454383,-0.3827824315791291
265,2014,8,GB,NO,23,44,19,89.0,-0.97842,1.0,0.012911693520825305,-0.05149578947368421,0.026109286194977363,-0.013197592674152058,0.013197592674152058,0.012911693520825305
267,2014,8,HOU,TEN,30,16,38,214.0,6.145131,2.0,1.3611449767512052,0.16171397368421053,1.0252675788959178,0.33587739785528736,0.33587739785528736,1.3611449767512052
268,2014,8,IND,PIT,34,51,9,64.0,4.3138733,1.0,1.0145534269311907,0.47931925555555555,2.513651349353774,-1.4990979224225836,1.4990979224225836,1.0145534269311907
269,2014,8,JAX,MIA,13,27,30,176.0,1.1740434,0.0,0.4202959877885615,0.03913478,0.45082850974563315,-0.03053252195707168,0.03053252195707168,0.4202959877885615
270,2014,8,KC,LA,34,7,33,140.0,-1.5812297,3.0,-0.10117861073812087,-0.04791605151515151,0.04288490103544552,-0.14406351177356638,0.14406351177356638,-0.10117861073812087
271,2014,8,LA,KC,7,34,19,84.0,-2.4167974,0.0,-0.259321674995295,-0.12719986315789475,-0.328660363620757,0.069338688625462,0.069338688625462,-0.259321674995295
272,2014,8,LAC,DEN,21,35,15,61.0,-4.2152953,0.0,-0.5997129670068134,-0.28101968666666666,-1.0495014262636881,0.4497884592568747,0.4497884592568747,-0.5997129670068134
273,2014,8,LV,CLE,13,23,21,76.0,-10.201518,0.0,-1.7326907031062995,-0.48578657142857146,-2.009094120097696,0.2764034169913965,0.2764034169913965,-1.7326907031062995
276,2014,8,MIA,JAX,27,13,23,149.0,6.5978966,0.0,1.4468373023093113,0.2868650695652174,1.6117592734507986,-0.16492197114148732,0.16492197114148732,1.4468373023093113
277,2014,8,MIN,TB,19,13,22,97.0,-0.37903228,0.0,0.12635433942363017,-0.01722874,0.18669389611581624,-0.060339556692186075,0.060339556692186075,0.12635433942363017
278,2014,8,NE,CHI,51,23,31,123.0,-4.918972,0.0,-0.7328937847722394,-0.15867651612903227,-0.4761684250564381,-0.25672535971580135,0.25672535971580135,-0.7328937847722394
280,2014,8,NO,GB,44,23,31,193.0,2.4024315,2.0,0.6527858964231916,0.07749779032258065,0.6306078938087917,0.02217800261439995,0.02217800261439995,0.6527858964231916
281,2014,8,NYJ,BUF,23,43,33,175.0,3.625265,3.0,0.8842245180529233,0.10985651515151516,0.7822495812024141,0.10197493685050929,0.10197493685050929,0.8842245180529233
283,2014,8,PHI,ARI,20,24,25,110.0,-1.6637758,0.0,-0.11680163350034485,-0.066551032,-0.04444362937508655,-0.07235800412525831,0.07235800412525831,-0.11680163350034485
284,2014,8,PIT,IND,51,34,32,117.0,-8.666227,0.0,-1.4421150582286177,-0.27081959375,-1.0017010475518549,-0.4404140106767629,0.4404140106767629,-1.4421150582286177
285,2014,8,SEA,CAR,13,9,25,120.0,-2.2035003,0.0,-0.21895216694565534,-0.088140012,-0.14561539598870202,-0.07333677095695332,0.07333677095695332,-0.21895216694565534
286,2014,8,TB,MIN,13,19,23,66.0,-1.0004499,0.0,0.008742221805631997,-0.043497821739130436,0.06358991404416249,-0.05484769223853049,0.05484769223853049,0.008742221805631997
