,season,week,team,opponent,score,opponent_score,special_teams_epa,special_teams_epa_standardized,special_teams_value
4504,2021,1,PHI,ATL,32,6,1.9831665,0.41599367679070987,0.41599367679070987
4505,2021,1,PIT,BUF,23,16,2.865893,0.6011564668719231,0.6011564668719231
4506,2021,1,SEA,IND,28,16,-1.9654219,-0.41227152769370745,-0.41227152769370745
4507,2021,1,SF,DET,41,33,-2.31354,-0.48529360041246106,-0.48529360041246106
4509,2021,1,TB,DAL,31,29,6.959098,1.459756790046058,1.459756790046058
4510,2021,1,TEN,ARI,13,38,0.82584333,0.17323084234217528,0.17323084234217528
4512,2021,1,WAS,LAC,16,20,1.263205,0.26497285653544905,0.26497285653544905
4514,2021,2,ARI,MIN,34,33,6.648789,1.394665643210304,1.394665643210304
4515,2021,2,ATL,TB,25,48,-2.02859,-0.42552181715497217,-0.42552181715497217
4517,2021,2,BAL,KC,36,35,2.1292844,0.44664371170504374,0.44664371170504374
4518,2021,2,BUF,MIA,35,0,1.8462013,0.38726353378941625,0.38726353378941625
4519,2021,2,CAR,NO,26,7,-8.040112,-1.6865128332336736,-1.6865128332336736
4520,2021,2,CHI,CIN,20,17,-1.5391355,-0.3228526882256773,-0.3228526882256773
4522,2021,2,CIN,CHI,17,20,1.5391355,0.3228526882256773,0.3228526882256773
4523,2021,2,CLE,HOU,31,21,10.035483,2.105066554694557,2.105066554694557
4524,2021,2,DAL,LAC,20,17,1.2540215,0.26304650394185314,0.26304650394185314
4525,2021,2,DEN,JAX,23,13,1.3810036,0.28968256836993106,0.28968256836993106
4526,2021,2,DET,GB,17,35,1.7581536,0.3687944408232103,0.3687944408232103
4527,2021,2,GB,DET,35,17,-1.7581536,-0.3687944408232103,-0.3687944408232103
4528,2021,2,HOU,CLE,21,31,-10.035483,-2.105066554694557,-2.105066554694557
4530,2021,2,IND,LA,24,27,3.6642904,0.7686301862828466,0.7686301862828466
4532,2021,2,JAX,DEN,13,23,-1.3810036,-0.28968256836993106,-0.28968256836993106
4533,2021,2,KC,BAL,35,36,-2.1292844,-0.44664371170504374,-0.44664371170504374
4534,2021,2,LA,IND,27,24,-3.6642904,-0.7686301862828466,-0.7686301862828466
4535,2021,2,LAC,DAL,17,20,-1.2540215,-0.26304650394185314,-0.26304650394185314
4536,2021,2,LV,PIT,26,17,0.15582943,0.032687148324611455,0.032687148324611455
4537,2021,2,MIA,BUF,0,35,-1.8462013,-0.38726353378941625,-0.38726353378941625
4539,2021,2,MIN,ARI,33,34,-6.648789,-1.394665643210304,-1.394665643210304
4540,2021,2,NE,NYJ,25,6,4.419283,0.9269992125969648,0.9269992125969648
4541,2021,2,NO,CAR,7,26,8.040112,1.6865128332336736,1.6865128332336736
4542,2021,2,NYG,WAS,29,30,2.5608675,0.5371735994425245,0.5371735994425245
4543,2021,2,NYJ,NE,6,25,-4.419283,-0.9269992125969648,-0.9269992125969648
4544,2021,2,PHI,SF,11,17,-2.8396804,-0.5956580501468303,-0.5956580501468303
4546,2021,2,PIT,LV,17,26,-0.15582943,-0.03268714832461144,-0.03268714832461144
4547,2021,2,SEA,TEN,30,33,0.13692808,0.02872235662264993,0.02872235662264993
4548,2021,2,SF,PHI,17,11,2.8396804,0.5956580501468303,0.5956580501468303
4549,2021,2,TB,ATL,48,25,2.02859,0.42552181715497217,0.42552181715497217
4550,2021,2,TEN,SEA,33,30,-0.13692808,-0.02872235662264992,-0.02872235662264992
4551,2021,2,WAS,NYG,30,29,-2.5608675,-0.5371735994425245,-0.5371735994425245
4552,2021,3,ARI,JAX,31,19,-5.155577,-1.0814459765267403,-1.0814459765267403
4553,2021,3,ATL,NYG,17,14,0.64779377,0.13588274720474325,0.13588274720474325
4554,2021,3,BAL,DET,19,17,1.0217285,0.21432017704860223,0.21432017704860223
4555,2021,3,BUF,WAS,43,21,-2.4716344,-0.5184558541798685,-0.5184558541798685
4557,2021,3,CAR,HOU,24,9,-2.103834,-0.4413051758474673,-0.4413051758474673
4558,2021,3,CHI,CLE,6,26,-3.760415,-0.7887935088198279,-0.7887935088198279
4559,2021,3,CIN,PIT,24,10,4.487886,0.9413895394852382,0.9413895394852382
4560,2021,3,CLE,CHI,26,6,3.760415,0.7887935088198279,0.7887935088198279
4561,2021,3,DAL,PHI,41,21,3.4770348,0.7293510105083212,0.7293510105083212
4562,2021,3,DEN,NYJ,26,0,3.1178074,0.6539986248513594,0.6539986248513594
4563,2021,3,DET,BAL,17,19,-1.0217285,-0.21432017704860223,-0.21432017704860223
4565,2021,3,GB,SF,30,28,1.9145432,0.4015990917266157,0.4015990917266157
4566,2021,3,HOU,CAR,9,24,2.103834,0.4413051758474673,0.4413051758474673
4567,2021,3,IND,TEN,16,25,-1.0013874,-0.21005337999501772,-0.21005337999501772
4568,2021,3,JAX,ARI,19,31,5.155577,1.0814459765267403,1.0814459765267403
4569,2021,3,KC,LAC,24,30,3.4724743,0.728394389285139,0.728394389285139
4570,2021,3,LA,TB,34,24,5.1857266,1.0877702276462349,1.0877702276462349
4571,2021,3,LAC,KC,30,24,-3.4724743,-0.728394389285139,-0.728394389285139
4572,2021,3,LV,MIA,31,28,2.7883654,0.5848940948639454,0.5848940948639454
4573,2021,3,MIA,LV,28,31,-2.7883654,-0.5848940948639454,-0.5848940948639454
4574,2021,3,MIN,SEA,30,17,2.6431255,0.5544282312979185,0.5544282312979185
4575,2021,3,NE,NO,13,28,3.7880278,0.7945856347953759,0.7945856347953759
4576,2021,3,NO,NE,28,13,-3.7880278,-0.7945856347953759,-0.7945856347953759
4577,2021,3,NYG,ATL,14,17,-0.64779377,-0.13588274720474325,-0.13588274720474325
4578,2021,3,NYJ,DEN,0,26,-3.1178074,-0.6539986248513594,-0.6539986248513594
4579,2021,3,PHI,DAL,21,41,-3.4770348,-0.7293510105083212,-0.7293510105083212
4580,2021,3,PIT,CIN,10,24,-4.487886,-0.9413895394852382,-0.9413895394852382
4581,2021,3,SEA,MIN,17,30,-2.6431255,-0.5544282312979185,-0.5544282312979185
4582,2021,3,SF,GB,28,30,-1.9145432,-0.4015990917266157,-0.4015990917266157
4583,2021,3,TB,LA,24,34,-5.1857266,-1.0877702276462349,-1.0877702276462349
4584,2021,3,TEN,IND,25,16,1.0013874,0.21005337999501772,0.21005337999501772
4585,2021,3,WAS,BUF,21,43,2.4716344,0.5184558541798685,0.5184558541798685
4586,2021,4,ARI,LA,37,20,3.7271683,0.7818196027084865,0.7818196027084865
4587,2021,4,ATL,WAS,30,34,-4.976079,-1.0437940532028143,-1.0437940532028143
4588,2021,4,BAL,DEN,23,7,2.0583746,0.4317695050146353,0.4317695050146353
4589,2021,4,BUF,HOU,40,0,0.19572899,0.0410565740217133,0.0410565740217133
4591,2021,4,CAR,DAL,28,36,-3.2357907,-0.6787470797929397,-0.6787470797929397
4592,2021,4,CHI,DET,24,14,-1.404778,-0.2946695425193497,-0.2946695425193497
4593,2021,4,CIN,JAX,24,21,-4.039483,-0.8473314699010733,-0.8473314699010733
4594,2021,4,CLE,MIN,14,7,-0.89184785,-0.1870761059444023,-0.1870761059444023
4595,2021,4,DAL,CAR,36,28,3.2357907,0.6787470797929397,0.6787470797929397
4596,2021,4,DEN,BAL,7,23,-2.0583746,-0.4317695050146353,-0.4317695050146353
4598,2021,4,DET,CHI,14,24,1.404778,0.2946695425193497,0.2946695425193497
4599,2021,4,GB,PIT,27,17,-0.8331945,-0.1747728410785464,-0.1747728410785464
4600,2021,4,HOU,BUF,0,40,-0.19572899,-0.04105657402171329,-0.04105657402171329
4601,2021,4,IND,MIA,27,17,1.5875802,0.33301456261898865,0.33301456261898865
4602,2021,4,JAX,CIN,21,24,4.039483,0.8473314699010733,0.8473314699010733
4603,2021,4,KC,PHI,42,30,-0.77909327,-0.16342443962733197,-0.16342443962733197
4604,2021,4,LA,ARI,20,37,-3.7271683,-0.7818196027084865,-0.7818196027084865
4605,2021,4,LAC,LV,28,14,3.1556063,0.6619274111583309,0.6619274111583309
4607,2021,4,LV,LAC,14,28,-3.1556063,-0.6619274111583309,-0.6619274111583309
4608,2021,4,MIA,IND,17,27,-1.5875802,-0.33301456261898865,-0.33301456261898865
4609,2021,4,MIN,CLE,7,14,0.89184785,0.1870761059444023,0.1870761059444023
4610,2021,4,NE,TB,17,19,6.8714733,1.441376426556314,1.441376426556314
4612,2021,4,NO,NYG,21,27,0.26457644,0.055498177317838245,0.055498177317838245
4614,2021,4,NYG,NO,27,21,-0.26457644,-0.055498177317838245,-0.055498177317838245
4615,2021,4,NYJ,TEN,27,24,-0.23766518,-0.049853208025309965,-0.049853208025309965
4616,2021,4,PHI,KC,30,42,0.77909327,0.16342443962733197,0.16342443962733197
4617,2021,4,PIT,GB,17,27,0.8331945,0.1747728410785464,0.1747728410785464
4618,2021,4,SEA,SF,28,21,15.368275,3.2236855670871543,3.2236855670871543
4619,2021,4,SF,SEA,21,28,-15.368275,-3.2236855670871543,-3.2236855670871543
4621,2021,4,TB,NE,19,17,-6.8714733,-1.441376426556314,-1.441376426556314
4622,2021,4,TEN,NYJ,24,27,0.23766518,0.04985320802530998,0.04985320802530998
4623,2021,4,WAS,ATL,34,30,4.976079,1.0437940532028143,1.0437940532028143
4624,2021,5,ARI,SF,17,10,-3.6168337,-0.7586755570969695,-0.7586755570969695
4625,2021,5,ATL,NYJ,27,20,-4.3296447,-0.9081964716277782,-0.9081964716277782
4627,2021,5,BAL,IND,31,25,2.72731,0.5720869703315737,0.5720869703315737
4628,2021,5,BUF,KC,38,20,1.3064785,0.2740500078349506,0.2740500078349506
4629,2021,5,CAR,PHI,18,21,-1.809293,-0.3795215618364337,-0.3795215618364337
4630,2021,5,CHI,LV,20,9,0.5841409,0.12253077124630452,0.12253077124630452
4632,2021,5,CIN,GB,22,25,1.4388452,0.3018155586435452,0.3018155586435452
4633,2021,5,CLE,LAC,42,47,1.1800828,0.24753694805225682,0.24753694805225682
4634,2021,5,DAL,NYG,44,20,5.369384,1.1262946365124709,1.1262946365124709
4636,2021,5,DEN,PIT,19,27,-1.0523089,-0.22073479379093358,-0.22073479379093358
4637,2021,5,DET,MIN,17,19,3.0164614,0.632740049150312,0.632740049150312
4638,2021,5,GB,CIN,25,22,-1.4388452,-0.3018155586435452,-0.3018155586435452
4639,2021,5,HOU,NE,22,25,-12.624023,-2.648044802925265,-2.648044802925265
4640,2021,5,IND,BAL,25,31,-2.72731,-0.5720869703315737,-0.5720869703315737
4641,2021,5,JAX,TEN,19,37,-3.3855512,-0.7101611950641562,-0.7101611950641562
4642,2021,5,KC,BUF,20,38,-1.3064785,-0.2740500078349506,-0.2740500078349506
4643,2021,5,LA,SEA,26,17,-2.9040208,-0.6091542440176853,-0.6091542440176853
4644,2021,5,LAC,CLE,47,42,-1.1800828,-0.24753694805225682,-0.24753694805225682
4645,2021,5,LV,CHI,9,20,-0.5841409,-0.12253077124630452,-0.12253077124630452
4646,2021,5,MIA,TB,17,45,-0.5103341,-0.10704888301142532,-0.10704888301142532
4647,2021,5,MIN,DET,19,17,-3.0164614,-0.632740049150312,-0.632740049150312
4648,2021,5,NE,HOU,25,22,12.624023,2.648044802925265,2.648044802925265
4649,2021,5,NO,WAS,33,22,-0.58093786,-0.1218588940304945,-0.1218588940304945
4650,2021,5,NYG,DAL,20,44,-5.369384,-1.1262946365124709,-1.1262946365124709
4653,2021,5,NYJ,ATL,20,27,4.3296447,0.9081964716277782,0.9081964716277782
4654,2021,5,PHI,CAR,21,18,1.809293,0.3795215618364337,0.3795215618364337
4655,2021,5,PIT,DEN,27,19,1.0523089,0.22073479379093358,0.22073479379093358
4656,2021,5,SEA,LA,17,26,2.9040208,0.6091542440176853,0.6091542440176853
4658,2021,5,SF,ARI,10,17,3.6168337,0.7586755570969695,0.7586755570969695
4659,2021,5,TB,MIA,45,17,0.5103341,0.10704888301142532,0.10704888301142532
4661,2021,5,TEN,JAX,37,19,3.3855512,0.7101611950641562,0.7101611950641562
4662,2021,5,WAS,NO,22,33,0.58093786,0.1218588940304945,0.1218588940304945
4663,2021,6,ARI,CLE,37,14,-0.31991994,-0.0671071602506715,-0.0671071602506715
4664,2021,6,BAL,LAC,34,6,9.407993,1.9734427741146598,1.9734427741146598
4665,2021,6,BUF,TEN,31,34,-0.56281686,-0.11805779038280557,-0.11805779038280557
4667,2021,6,CAR,MIN,28,34,10.034944,2.1049534927848335,2.1049534927848335
4668,2021,6,CHI,GB,14,24,-2.1119509,-0.4430077959124707,-0.4430077959124707
4669,2021,6,CIN,DET,34,11,4.796088,1.0060387170375267,1.0060387170375267
4671,2021,6,CLE,ARI,14,37,0.31991994,0.0671071602506715,0.0671071602506715
4673,2021,6,DAL,NE,35,29,2.6607935,0.558134312598474,0.558134312598474
4674,2021,6,DEN,LV,24,34,0.2906413,0.06096560375249972,0.06096560375249972
4675,2021,6,DET,CIN,11,34,-4.796088,-1.0060387170375267,-1.0060387170375267
4676,2021,6,GB,CHI,24,14,2.1119509,0.4430077959124707,0.4430077959124707
4677,2021,6,HOU,IND,3,31,-1.0869267,-0.22799630506817903,-0.22799630506817903
4678,2021,6,IND,HOU,31,3,1.0869267,0.22799630506817903,0.22799630506817903
4679,2021,6,JAX,MIA,23,20,4.9363723,1.0354650822736333,1.0354650822736333
4680,2021,6,KC,WAS,31,13,2.1048827,0.4415251536298928,0.4415251536298928
4681,2021,6,LA,NYG,38,11,0.47033495,0.09865856708131904,0.09865856708131904
4683,2021,6,LAC,BAL,6,34,-9.407993,-1.9734427741146598,-1.9734427741146598
4684,2021,6,LV,DEN,34,24,-0.2906413,-0.06096560375249972,-0.06096560375249972
4685,2021,6,MIA,JAX,20,23,-4.9363723,-1.0354650822736333,-1.0354650822736333
4687,2021,6,MIN,CAR,34,28,-10.034944,-2.1049534927848335,-2.1049534927848335
4688,2021,6,NE,DAL,29,35,-2.6607935,-0.558134312598474,-0.558134312598474
4689,2021,6,NYG,LA,11,38,-0.47033495,-0.09865856708131904,-0.09865856708131904
4690,2021,6,PHI,TB,22,28,-4.122064,-0.8646538549973594,-0.8646538549973594
4691,2021,6,PIT,SEA,23,20,2.2812061,0.47851116537940497,0.47851116537940497
4692,2021,6,SEA,PIT,20,23,-2.2812061,-0.47851116537940497,-0.47851116537940497
4693,2021,6,TB,PHI,28,22,4.122064,0.8646538549973594,0.8646538549973594
4694,2021,6,TEN,BUF,34,31,0.56281686,0.11805779038280557,0.11805779038280557
4695,2021,6,WAS,KC,13,31,-2.1048827,-0.4415251536298928,-0.4415251536298928
4696,2021,7,ARI,HOU,31,5,-3.991345,-0.8372339296222561,-0.8372339296222561
4697,2021,7,ATL,MIA,30,28,2.2786844,0.4779822076470295,0.4779822076470295
4698,2021,7,BAL,CIN,17,41,-0.37045336,-0.07770716947158622,-0.07770716947158622
4700,2021,7,CAR,NYG,3,25,-7.905075,-1.658187154006646,-1.658187154006646
4702,2021,7,CHI,TB,3,38,2.2542388,0.47285444100446317,0.47285444100446317
4703,2021,7,CIN,BAL,41,17,0.37045336,0.07770716947158622,0.07770716947158622
4704,2021,7,CLE,DEN,17,14,0.27612895,0.05792145902971742,0.05792145902971742
4705,2021,7,DEN,CLE,14,17,-0.27612895,-0.05792145902971742,-0.05792145902971742
4706,2021,7,DET,LA,19,28,6.977121,1.4635373369828881,1.4635373369828881
4708,2021,7,GB,WAS,24,10,3.6084197,0.7569106166360868,0.7569106166360868
4709,2021,7,HOU,ARI,5,31,3.991345,0.8372339296222561,0.8372339296222561
4710,2021,7,IND,SF,30,18,-2.105217,-0.4415952771854042,-0.4415952771854042
4711,2021,7,KC,TEN,3,27,-3.088822,-0.647918579066374,-0.647918579066374
4713,2021,7,LA,DET,28,19,-6.977121,-1.4635373369828881,-1.4635373369828881
4714,2021,7,LV,PHI,33,22,2.8303814,0.5937074700011507,0.5937074700011507
4715,2021,7,MIA,ATL,28,30,-2.2786844,-0.4779822076470295,-0.4779822076470295
4716,2021,7,NE,NYJ,54,13,6.086471,1.2767124948762643,1.2767124948762643
4719,2021,7,NO,SEA,13,10,7.5154624,1.576461097219186,1.576461097219186
4720,2021,7,NYG,CAR,25,3,7.905075,1.658187154006646,1.658187154006646
4722,2021,7,NYJ,NE,13,54,-6.086471,-1.2767124948762643,-1.2767124948762643
4724,2021,7,PHI,LV,22,33,-2.8303814,-0.5937074700011507,-0.5937074700011507
4725,2021,7,SEA,NO,10,13,-7.5154624,-1.576461097219186,-1.576461097219186
4726,2021,7,SF,IND,18,30,2.105217,0.4415952771854042,0.4415952771854042
4727,2021,7,TB,CHI,38,3,-2.2542388,-0.47285444100446317,-0.47285444100446317
4729,2021,7,TEN,KC,27,3,3.088822,0.647918579066374,0.647918579066374
4731,2021,7,WAS,GB,10,24,-3.6084197,-0.7569106166360868,-0.7569106166360868
4732,2021,8,ARI,GB,21,24,-4.7999716,-1.0068533501221337,-1.0068533501221337
4733,2021,8,ATL,CAR,13,19,-2.655538,-0.5570319065380784,-0.5570319065380784
4734,2021,8,BUF,MIA,26,11,6.3872247,1.339799299474572,1.339799299474572
4736,2021,8,CAR,ATL,19,13,2.655538,0.5570319065380784,0.5570319065380784
4738,2021,8,CHI,SF,22,33,-0.534111,-0.11203638156673322,-0.11203638156673322
4739,2021,8,CIN,NYJ,31,34,1.8674381,0.3917182149850037,0.3917182149850037
4741,2021,8,CLE,PIT,10,15,0.3395821,0.07123154125047519,0.07123154125047519
4742,2021,8,DAL,MIN,20,16,-4.1777434,-0.8763332971054731,-0.8763332971054731
4744,2021,8,DEN,WAS,17,10,3.0703404,0.6440418351132187,0.6440418351132187
4745,2021,8,DET,PHI,6,44,-4.356838,-0.9139006022951087,-0.9139006022951087
4746,2021,8,GB,ARI,24,21,4.7999716,1.0068533501221337,1.0068533501221337
4747,2021,8,HOU,LA,22,38,5.7386417,1.2037510015258375,1.2037510015258375
4749,2021,8,IND,TEN,31,34,0.58550143,0.12281615922410874,0.12281615922410874
4750,2021,8,JAX,SEA,7,31,-10.283084,-2.1570039237289054,-2.1570039237289054
4751,2021,8,KC,NYG,20,17,4.0442305,0.8483273166847721,0.8483273166847721
4752,2021,8,LA,HOU,38,22,-5.7386417,-1.2037510015258375,-1.2037510015258375
4754,2021,8,LAC,NE,24,27,-8.944838,-1.876290290259169,-1.876290290259169
4755,2021,8,MIA,BUF,11,26,-6.3872247,-1.339799299474572,-1.339799299474572
4756,2021,8,MIN,DAL,16,20,4.1777434,0.8763332971054731,0.8763332971054731
4758,2021,8,NE,LAC,27,24,8.944838,1.876290290259169,1.876290290259169
4759,2021,8,NO,TB,36,27,1.6509206,0.34630099413414095,0.34630099413414095
4761,2021,8,NYG,KC,17,20,-4.0442305,-0.8483273166847721,-0.8483273166847721
4763,2021,8,NYJ,CIN,34,31,-1.8674381,-0.3917182149850037,-0.3917182149850037
4766,2021,8,PHI,DET,44,6,4.356838,0.9139006022951087,0.9139006022951087
4768,2021,8,PIT,CLE,15,10,-0.3395821,-0.07123154125047519,-0.07123154125047519
4770,2021,8,SEA,JAX,31,7,10.283084,2.1570039237289054,2.1570039237289054
4771,2021,8,SF,CHI,33,22,0.534111,0.11203638156673322,0.11203638156673322
4772,2021,8,TB,NO,27,36,-1.6509206,-0.34630099413414095,-0.34630099413414095
4774,2021,8,TEN,IND,34,31,-0.58550143,-0.12281615922410874,-0.12281615922410874
4776,2021,8,WAS,DEN,10,17,-3.0703404,-0.6440418351132187,-0.6440418351132187
4777,2021,9,ARI,SF,31,17,-2.9972968,-0.6287200375082117,-0.6287200375082117
4779,2021,9,ATL,NO,27,25,-4.615383,-0.9681336105502674,-0.9681336105502674
4780,2021,9,BAL,MIN,34,31,-4.8184195,-1.0107230250839019,-1.0107230250839019
4781,2021,9,BUF,JAX,6,9,1.1742638,0.2463163409044227,0.2463163409044227
4782,2021,9,CAR,NE,6,24,3.404644,0.714166145769117,0.714166145769117
4783,2021,9,CHI,PIT,27,29,-1.3775747,-0.288963314228462,-0.288963314228462
4784,2021,9,CIN,CLE,16,41,1.9060473,0.399816971728801,0.399816971728801
4786,2021,9,CLE,CIN,41,16,-1.9060473,-0.399816971728801,-0.399816971728801
4787,2021,9,DAL,DEN,16,30,-0.52116156,-0.10932007652730225,-0.10932007652730225
4788,2021,9,DEN,DAL,30,16,0.52116156,0.10932007652730225,0.10932007652730225
4789,2021,9,GB,KC,7,13,-15.46698,-3.2443901604067906,-3.2443901604067906
4790,2021,9,HOU,MIA,9,17,4.6848783,0.9827111083885344,0.9827111083885344
4792,2021,9,IND,NYJ,45,30,2.8174658,0.5909982633198366,0.5909982633198366
4793,2021,9,JAX,BUF,9,6,-1.1742638,-0.2463163409044227,-0.2463163409044227
4795,2021,9,KC,GB,13,7,15.46698,3.2443901604067906,3.2443901604067906
4796,2021,9,LA,TEN,16,28,1.8208283,0.3819412335381713,0.3819412335381713
4797,2021,9,LAC,PHI,27,24,1.3766679,0.28877310172431075,0.28877310172431075
4798,2021,9,LV,NYG,16,23,-4.929843,-1.0340954809245435,-1.0340954809245435
4799,2021,9,MIA,HOU,17,9,-4.6848783,-0.9827111083885344,-0.9827111083885344
4800,2021,9,MIN,BAL,31,34,4.8184195,1.0107230250839019,1.0107230250839019
4801,2021,9,NE,CAR,24,6,-3.404644,-0.714166145769117,-0.714166145769117
4802,2021,9,NO,ATL,25,27,4.615383,0.9681336105502674,0.9681336105502674
4804,2021,9,NYG,LV,23,16,4.929843,1.0340954809245435,1.0340954809245435
4805,2021,9,NYJ,IND,30,45,-2.8174658,-0.5909982633198366,-0.5909982633198366
4807,2021,9,PHI,LAC,24,27,-1.3766679,-0.28877310172431075,-0.28877310172431075
4808,2021,9,PIT,CHI,29,27,1.3775747,0.288963314228462,0.288963314228462
4809,2021,9,SF,ARI,17,31,2.9972968,0.6287200375082117,0.6287200375082117
4810,2021,9,TEN,LA,28,16,-1.8208283,-0.3819412335381713,-0.3819412335381713
4811,2021,10,ARI,CAR,10,34,-3.7281,-0.7820150382952946,-0.7820150382952946
4813,2021,10,ATL,DAL,3,43,-7.041652,-1.47707351155874,-1.47707351155874
4815,2021,10,BAL,MIA,10,22,-5.4782557,-1.1491318207738301,-1.1491318207738301
4816,2021,10,BUF,NYJ,45,17,2.8868928,0.6055614343892091,0.6055614343892091
4817,2021,10,CAR,ARI,34,10,3.7281,0.7820150382952946,0.7820150382952946
4819,2021,10,CLE,NE,7,45,-1.6949272,-0.35553192221660807,-0.35553192221660807
4821,2021,10,DAL,ATL,43,3,7.041652,1.47707351155874,1.47707351155874
4824,2021,10,DEN,PHI,13,30,-0.5660821,-0.11874271481714033,-0.11874271481714033
4825,2021,10,DET,PIT,16,16,-4.6873255,-0.9832244388254101,-0.9832244388254101
4826,2021,10,GB,SEA,17,0,-2.6285565,-0.5513722035376857,-0.5513722035376857
4827,2021,10,IND,JAX,23,17,11.266083,2.363200109622319,2.363200109622319
4828,2021,10,JAX,IND,17,23,-11.266083,-2.363200109622319,-2.363200109622319
4829,2021,10,KC,LV,41,14,-2.295883,-0.4815898264978182,-0.4815898264978182
4831,2021,10,LA,SF,10,31,-3.4090776,-0.7150961481493605,-0.7150961481493605
4833,2021,10,LAC,MIN,20,27,-3.521826,-0.7387465181350726,-0.7387465181350726
4834,2021,10,LV,KC,14,41,2.295883,0.4815898264978182,0.4815898264978182
4835,2021,10,MIA,BAL,22,10,5.4782557,1.1491318207738301,1.1491318207738301
4837,2021,10,MIN,LAC,27,20,3.521826,0.7387465181350726,0.7387465181350726
4838,2021,10,NE,CLE,45,7,1.6949272,0.35553192221660807,0.35553192221660807
4840,2021,10,NO,TEN,21,23,-12.323761,-2.585061138477256,-2.585061138477256
4842,2021,10,NYJ,BUF,17,45,-2.8868928,-0.6055614343892091,-0.6055614343892091
4844,2021,10,PHI,DEN,30,13,0.5660821,0.11874271481714033,0.11874271481714033
4845,2021,10,PIT,DET,16,16,4.6873255,0.9832244388254101,0.9832244388254101
4846,2021,10,SEA,GB,0,17,2.6285565,0.5513722035376857,0.5513722035376857
4847,2021,10,SF,LA,31,10,3.4090776,0.7150961481493605,0.7150961481493605
4848,2021,10,TB,WAS,19,29,-2.288741,-0.4800917037533894,-0.4800917037533894
4849,2021,10,TEN,NO,23,21,12.323761,2.585061138477256,2.585061138477256
4850,2021,10,WAS,TB,29,19,2.288741,0.4800917037533894,0.4800917037533894
4851,2021,11,ARI,SEA,23,13,-8.256722,-1.7319494571024387,-1.7319494571024387
4852,2021,11,ATL,NE,0,25,-5.478696,-1.149224179139046,-1.149224179139046
4855,2021,11,BAL,CHI,16,13,7.458702,1.5645549020045575,1.5645549020045575
4856,2021,11,BUF,IND,15,41,-12.659688,-2.6555259773414024,-2.6555259773414024
4858,2021,11,CAR,WAS,21,27,-2.8329325,-0.5942425947467839,-0.5942425947467839
4859,2021,11,CHI,BAL,13,16,-7.458702,-1.5645549020045575,-1.5645549020045575
4861,2021,11,CIN,LV,32,13,7.6056995,1.5953894438869676,1.5953894438869676
4862,2021,11,CLE,DET,13,10,-4.421023,-0.9273641990958875,-0.9273641990958875
4863,2021,11,DAL,KC,9,19,1.7620089,0.36960313763315095,0.36960313763315095
4864,2021,11,DET,CLE,10,13,4.421023,0.9273641990958875,0.9273641990958875
4865,2021,11,GB,MIN,31,34,-1.6578083,-0.34774577431151454,-0.34774577431151454
4866,2021,11,HOU,TEN,22,13,5.4845934,1.1504612316555671,1.1504612316555671
4867,2021,11,IND,BUF,41,15,12.659688,2.6555259773414024,2.6555259773414024
4868,2021,11,JAX,SF,10,30,-4.4254246,-0.9282874890807488,-0.9282874890807488
4869,2021,11,KC,DAL,19,9,-1.7620089,-0.36960313763315095,-0.36960313763315095
4870,2021,11,LAC,PIT,41,37,-6.3963857,-1.3417209324151647,-1.3417209324151647
4871,2021,11,LV,CIN,13,32,-7.6056995,-1.5953894438869676,-1.5953894438869676
4872,2021,11,MIA,NYJ,24,17,1.4820852,0.31088568290413066,0.31088568290413066
4874,2021,11,MIN,GB,34,31,1.6578083,0.34774577431151454,0.34774577431151454
4875,2021,11,NE,ATL,25,0,5.478696,1.149224179139046,1.149224179139046
4876,2021,11,NO,PHI,29,40,-4.6499176,-0.9753776695995184,-0.9753776695995184
4877,2021,11,NYG,TB,10,30,0.10753161,0.022556083826105713,0.022556083826105713
4879,2021,11,NYJ,MIA,17,24,-1.4820852,-0.31088568290413066,-0.31088568290413066
4880,2021,11,PHI,NO,40,29,4.6499176,0.9753776695995184,0.9753776695995184
4881,2021,11,PIT,LAC,37,41,6.3963857,1.3417209324151647,1.3417209324151647
4882,2021,11,SEA,ARI,13,23,8.256722,1.7319494571024387,1.7319494571024387
4883,2021,11,SF,JAX,30,10,4.4254246,0.9282874890807488,0.9282874890807488
4884,2021,11,TB,NYG,30,10,-0.10753161,-0.022556083826105706,-0.022556083826105706
4886,2021,11,TEN,HOU,13,22,-5.4845934,-1.1504612316555671,-1.1504612316555671
4887,2021,11,WAS,CAR,27,21,2.8329325,0.5942425947467839,0.5942425947467839
4888,2021,12,ATL,JAX,21,14,-1.1730943,-0.24607102382942836,-0.24607102382942836
4889,2021,12,BAL,CLE,16,10,7.82789,1.6419966465817317,1.6419966465817317
4890,2021,12,BUF,NO,31,6,4.440735,0.9314990346514995,0.9314990346514995
4891,2021,12,CAR,MIA,10,33,-4.9728637,-1.0431196043005233,-1.0431196043005233
4893,2021,12,CHI,DET,16,14,-2.7130141,-0.5690882286706833,-0.5690882286706833
4894,2021,12,CIN,PIT,41,10,3.6557674,0.7668423817251924,0.7668423817251924
4896,2021,12,CLE,BAL,10,16,-7.82789,-1.6419966465817317,-1.6419966465817317
4897,2021,12,DAL,LV,33,36,-2.8224666,-0.5920472429082347,-0.5920472429082347
4898,2021,12,DEN,LAC,28,13,6.7454295,1.4149371821465921,1.4149371821465921
