,season,week,team,opponent,score,opponent_score,total_plays,total_possession_time_seconds,pass_percentage,run_percentage,total_plays_standardized,total_possession_time_standardized,pass_percentage_standardized
5307,2022,4,IND,TEN,17,24,65.0,2037.0,0.6349206349206349,0.365079365079365,-0.1015928856973652,0.8090289181114476,0.4294223455946141
5308,2022,4,JAX,PHI,21,29,52.0,1374.0,0.5869565217391305,0.4130434782608695,-1.5597807022003605,-1.6602592388133781,-0.023800277670949985
5309,2022,4,KC,TB,41,31,79.0,2318.0,0.5194805194805194,0.4805194805194805,1.4687632243827835,1.8555899619966303,-0.6613946940504344
5310,2022,4,LA,SF,9,24,76.0,2074.0,0.7534246575342466,0.2465753424657534,1.1322583436513232,0.9468323295838738,1.5491908648877766
5311,2022,4,LAC,HOU,34,24,69.0,1899.0,0.6349206349206349,0.365079365079365,0.34708028861124873,0.2950594374845608,0.4294223455946141
5312,2022,4,LV,DEN,32,23,83.0,2280.0,0.5,0.5,1.9174363986913976,1.7140621339979223,-0.8454700694905358
5313,2022,4,MIA,CIN,15,27,64.0,1705.0,0.6333333333333333,0.3666666666666666,-0.21376117927451868,-0.4274773686141062,0.4144236112994948
5315,2022,4,MIN,NO,28,25,72.0,1933.0,0.6268656716417911,0.373134328358209,0.6835851693427092,0.4216895993781416,0.3533093655895312
5317,2022,4,NE,GB,24,27,62.0,2032.0,0.4310344827586206,0.5689655172413793,-0.43809776642882564,0.7904068354800386,-1.4971392147267595
5319,2022,4,NO,MIN,25,28,59.0,1667.0,0.5344827586206896,0.4655172413793103,-0.7746026471602862,-0.5690051966128141,-0.5196354968724248
5320,2022,4,NYG,CHI,20,12,64.0,1877.0,0.2786885245901639,0.7213114754098361,-0.21376117927451868,0.21312227390636146,-2.9366870396543168
5322,2022,4,NYJ,PIT,24,20,68.0,1799.0,0.5671641791044776,0.4328358208955223,0.23491199503409524,-0.07738221514361805,-0.2108221332716773
5324,2022,4,PHI,JAX,29,21,78.0,2391.0,0.3733333333333333,0.6266666666666667,1.3565949308056302,2.1274723684152006,-2.0423690662410654
5325,2022,4,PIT,NYJ,20,24,62.0,1801.0,0.4833333333333333,0.5166666666666667,-0.43809776642882564,-0.06993338209105449,-1.0029567795892902
5327,2022,4,SEA,DET,48,45,67.0,1997.0,0.4918032786885246,0.5081967213114754,0.12274370145694176,0.6600522570601761,-0.9229225498669723
5328,2022,4,SF,LA,24,9,56.0,1657.0,0.5510204081632653,0.4489795918367347,-1.1111075278917466,-0.606249361875632,-0.36336789571884087
5329,2022,4,TB,KC,31,41,60.0,1282.0,0.8983050847457628,0.1016949152542373,-0.6624343535831326,-2.0029055592313028,2.918195375242396
5330,2022,4,TEN,IND,24,17,53.0,1563.0,0.4897959183673469,0.5102040816326531,-1.447612408623207,-0.9563445153461202,-0.9418905042448751
5331,2022,4,WAS,DAL,10,25,72.0,1986.0,0.6197183098591549,0.380281690140845,0.6835851693427092,0.6190836752710764,0.28577249600755483
5332,2022,5,ARI,PHI,17,20,71.0,1521.0,0.6119402985074627,0.3880597014925373,0.5714168757655557,-1.1127700094499553,0.2122764908742288
5333,2022,5,ATL,TB,15,21,62.0,1834.0,0.5,0.5,-0.43809776642882564,0.05297236327624454,-0.8454700694905358
5334,2022,5,BAL,CIN,19,17,65.0,1799.0,0.55,0.45,-0.1015928856973652,-0.07738221514361805,-0.37300993919427383
5335,2022,5,BUF,PIT,38,3,56.0,1432.0,0.7058823529411765,0.2941176470588235,-1.1111075278917466,-1.4442430802890345,1.0999539964352476
5337,2022,5,CAR,SF,15,37,69.0,1782.0,0.7272727272727273,0.2727272727272727,0.34708028861124873,-0.14069729609040846,1.3020759773106534
5339,2022,5,CHI,MIN,22,29,50.0,1396.0,0.5,0.5,-1.7841172893546675,-1.5783220752351788,-0.8454700694905358
5340,2022,5,CIN,BAL,17,19,60.0,1801.0,0.6440677966101694,0.3559322033898305,-0.6624343535831326,-0.06993338209105449,0.5158557296681835
5341,2022,5,CLE,LAC,28,30,67.0,1802.0,0.5230769230769231,0.4769230769230769,0.12274370145694176,-0.0662089655647727,-0.6274115478153379
5342,2022,5,DAL,LA,22,10,59.0,1863.0,0.3725490196078431,0.6274509803921569,-0.7746026471602862,0.1609804425384164,-2.0497802055398306
5343,2022,5,DEN,IND,9,12,75.0,1971.0,0.6231884057971014,0.3768115942028985,1.0200900500741696,0.5632174273768495,0.31856213558721
5344,2022,5,DET,NE,0,29,64.0,1711.0,0.5873015873015873,0.4126984126984127,-0.21376117927451868,-0.40513086945641547,-0.020539683258967788
5345,2022,5,GB,NYG,22,27,63.0,1669.0,0.6721311475409836,0.3278688524590163,-0.3259294728516722,-0.5615563635602505,0.7810320184146267
5346,2022,5,HOU,JAX,13,6,58.0,1907.0,0.4545454545454545,0.5454545454545454,-0.8867709407374396,0.3248547696948151,-1.2749792788507743
5347,2022,5,IND,DEN,12,9,77.0,2076.0,0.6388888888888888,0.3611111111111111,1.2444266372284767,0.9542811626364374,0.46691918133241256
5348,2022,5,JAX,HOU,6,13,75.0,1693.0,0.6388888888888888,0.3611111111111111,1.0200900500741696,-0.47217036692948766,0.46691918133241256
5349,2022,5,KC,LV,30,29,71.0,1867.0,0.6811594202898551,0.3188405797101449,0.5714168757655557,0.17587810864354356,0.8663419968002672
5350,2022,5,LA,DAL,10,22,66.0,1830.0,0.765625,0.234375,0.010575407879788277,0.03807469717111739,1.664474372708354
5353,2022,5,LAC,CLE,30,28,72.0,1798.0,0.5223880597014925,0.4776119402985074,0.6835851693427092,-0.08110663166989984,-0.6339207574175834
5354,2022,5,LV,KC,29,30,59.0,1733.0,0.5614035087719298,0.4385964912280701,-0.7746026471602862,-0.3231937058782161,-0.26525587438986403
5355,2022,5,MIA,NYJ,17,40,64.0,1742.0,0.5806451612903226,0.4193548387096774,-0.21376117927451868,-0.28967395714168,-0.08343760127075874
5357,2022,5,MIN,CHI,29,22,76.0,2204.0,0.5972222222222222,0.4027777777777778,1.1322583436513232,1.4310064780005063,0.07320240608552823
5359,2022,5,NE,DET,29,0,69.0,2135.0,0.3888888888888889,0.6111111111111112,0.34708028861124873,1.174021737687063,-1.895381470148895
5360,2022,5,NO,SEA,39,32,75.0,2255.0,0.3714285714285714,0.6285714285714286,1.0200900500741696,1.6209517208408775,-2.060367547395209
5362,2022,5,NYG,GB,27,22,61.0,1931.0,0.5,0.5,-0.5502660600059791,0.41424076632557805,-0.8454700694905358
5363,2022,5,NYJ,MIA,40,17,57.0,1858.0,0.4339622641509434,0.5660377358490566,-0.9989392343145931,0.14235835990700746,-1.4694740151648435
5364,2022,5,PHI,ARI,20,17,73.0,2079.0,0.5428571428571428,0.4571428571428571,0.7957534629198627,0.9654544122152827,-0.44050424352231204
5365,2022,5,PIT,BUF,3,38,79.0,2288.0,0.7638888888888888,0.2361111111111111,1.4687632243827835,1.7438574662081765,1.6480695070730664
5366,2022,5,SEA,NO,32,39,51.0,1345.0,0.58,0.42,-1.671948995777514,-1.7682673180755502,-0.0895338610165177
5367,2022,5,SF,CAR,37,15,67.0,1878.0,0.5423728813559322,0.4576271186440678,0.12274370145694176,0.21684669043264324,-0.44508012856150064
5368,2022,5,TB,ATL,21,15,77.0,1766.0,0.726027397260274,0.273972602739726,1.2444266372284767,-0.20028796051091707,1.2903086017117427
5369,2022,5,TEN,WAS,21,17,62.0,1960.0,0.4838709677419355,0.5161290322580645,-0.43809776642882564,0.5222488455877499,-0.9978765631344911
5370,2022,5,WAS,TEN,17,21,59.0,1640.0,0.7192982456140351,0.2807017543859649,-0.7746026471602862,-0.6695644428224224,1.2267234844404362
5371,2022,6,ARI,SEA,9,19,76.0,1930.0,0.6056338028169014,0.3943661971830985,1.1322583436513232,0.41051634979929624,0.15268513536072073
5372,2022,6,ATL,SF,28,14,59.0,2098.0,0.2857142857142857,0.7142857142857143,-0.7746026471602862,1.0362183262146367,-2.870299199331657
5373,2022,6,BAL,NYG,20,24,61.0,1688.0,0.5862068965517241,0.4137931034482758,-0.5502660600059791,-0.49079244956089657,-0.030883637945257725
5374,2022,6,BUF,KC,24,20,73.0,1888.0,0.5857142857142857,0.4142857142857143,0.7957534629198627,0.25409085569546114,-0.03553841755408715
5375,2022,6,CAR,LA,10,24,47.0,1412.0,0.5348837209302325,0.4651162790697674,-2.120622170086128,-1.5187314108146701,-0.5158467227722143
5377,2022,6,CHI,WAS,7,12,69.0,1932.0,0.463768115942029,0.5362318840579711,0.34708028861124873,0.4179651828518598,-1.1878324827486963
5378,2022,6,CIN,NO,30,26,55.0,1666.0,0.7592592592592593,0.2407407407407407,-1.2232758214689001,-0.572729613139096,1.6043231987123023
5379,2022,6,CLE,NE,15,38,70.0,1495.0,0.7352941176470589,0.2647058823529412,0.4592485821884022,-1.2096048391332819,1.377871720138931
5380,2022,6,DAL,PHI,17,26,66.0,1530.0,0.59375,0.40625,0.010575407879788277,-1.0792502607134191,0.04039267481495462
5381,2022,6,DEN,LAC,16,19,58.0,1713.0,0.5818181818181818,0.4181818181818181,-0.8867709407374396,-0.39768203640385186,-0.07235349264210807
5382,2022,6,GB,NYJ,10,27,71.0,1872.0,0.7101449275362319,0.2898550724637681,0.5714168757655557,0.1945001912749525,1.1402319274067958
5384,2022,6,IND,JAX,34,27,76.0,1729.0,0.7763157894736842,0.2236842105263158,1.1322583436513232,-0.33809137198334327,1.7654938084624885
5385,2022,6,JAX,IND,27,34,59.0,1871.0,0.4576271186440678,0.5423728813559322,-0.7746026471602862,0.19077577474867072,-1.2458600104195712
5386,2022,6,KC,BUF,20,24,64.0,1712.0,0.7049180327868853,0.2950819672131147,-0.21376117927451868,-0.40140645293013366,1.0908419399203724
5387,2022,6,LA,CAR,24,10,64.0,2225.0,0.5573770491803278,0.4426229508196721,-0.21376117927451868,1.509219225052424,-0.30330270685548205
5388,2022,6,LAC,DEN,19,16,87.0,2329.0,0.7108433734939759,0.2891566265060241,2.3661095730000117,1.89655854378573,1.1468316847708078
5389,2022,6,MIA,MIN,16,24,75.0,2129.0,0.7297297297297297,0.2702702702702703,1.0200900500741696,1.1516752385293723,1.3252926913301253
5391,2022,6,MIN,MIA,24,16,51.0,1471.0,0.6938775510204082,0.3061224489795918,-1.671948995777514,-1.2989908357640447,0.986518190841907
5392,2022,6,NE,CLE,38,15,67.0,2105.0,0.5806451612903226,0.4193548387096774,0.12274370145694176,1.0622892418986092,-0.08343760127075874
5393,2022,6,NO,CIN,26,30,75.0,1934.0,0.5211267605633803,0.4788732394366197,1.0200900500741696,0.4254140159044234,-0.6458390285202847
5395,2022,6,NYG,BAL,24,20,63.0,1912.0,0.5254237288135594,0.4745762711864407,-0.3259294728516722,0.34347685232622405,-0.6052361049331143
5396,2022,6,NYJ,GB,27,10,61.0,1876.0,0.4,0.6,-0.5502660600059791,0.20939785738007965,-1.7903903300830588
5397,2022,6,PHI,DAL,26,17,70.0,2070.0,0.4328358208955223,0.5671641791044776,0.4592485821884022,0.9319346634787466,-1.4801180057093954
5398,2022,6,PIT,TB,20,18,63.0,1799.0,0.5423728813559322,0.4576271186440678,-0.3259294728516722,-0.07738221514361805,-0.44508012856150064
5400,2022,6,SEA,ARI,19,9,70.0,1756.0,0.5454545454545454,0.4545454545454545,0.4592485821884022,-0.23753212577373498,-0.4159608601302984
5401,2022,6,SF,ATL,14,28,57.0,1595.0,0.7192982456140351,0.2807017543859649,-0.9989392343145931,-0.8371631865051029,1.2267234844404362
5402,2022,6,TB,PIT,18,20,72.0,1801.0,0.6176470588235294,0.3823529411764705,0.6835851693427092,-0.06993338209105449,0.26620082532419753
5403,2022,6,WAS,CHI,12,7,56.0,1668.0,0.4814814814814814,0.5185185185185185,-1.1111075278917466,-0.5652807800865324,-1.0204553029335965
5404,2022,7,ARI,NO,42,34,69.0,1960.0,0.5245901639344263,0.4754098360655737,0.34708028861124873,0.5222488455877499,-0.6131126283612266
5405,2022,7,ATL,CIN,17,35,46.0,1615.0,0.3555555555555555,0.6444444444444445,-2.2327904636632816,-0.7626748559794672,-2.210354890346403
5406,2022,7,BAL,CLE,23,20,66.0,2044.0,0.3064516129032258,0.6935483870967742,0.010575407879788277,0.8350998337954201,-2.674347993218
5407,2022,7,CAR,TB,21,3,50.0,1764.0,0.46,0.54,-1.7841172893546675,-0.20773679356348065,-1.223438173727545
5408,2022,7,CHI,NE,33,14,74.0,2234.0,0.3623188405797101,0.6376811594202898,0.9079217564970161,1.5427389737889599,-2.1464472398715464
5409,2022,7,CIN,ATL,35,17,66.0,1985.0,0.6923076923076923,0.3076923076923077,0.010575407879788277,0.6153592587447946,0.9716842778027778
5410,2022,7,CLE,BAL,20,23,59.0,1556.0,0.5714285714285714,0.4285714285714285,-0.7746026471602862,-0.9824154310300927,-0.17052702621016247
5411,2022,7,DAL,DET,24,6,60.0,1726.0,0.4736842105263157,0.5263157894736842,-0.6624343535831326,-0.3492646215621886,-1.0941332959622532
5412,2022,7,DEN,NYJ,9,16,77.0,1943.0,0.6266666666666667,0.3733333333333333,1.2444266372284767,0.4589337646409595,0.35142892725999386
5413,2022,7,DET,DAL,6,24,58.0,1874.0,0.5535714285714286,0.4464285714285714,-0.8867709407374396,0.20194902432751607,-0.3392627870302553
5414,2022,7,GB,WAS,21,23,52.0,1488.0,0.7391304347826086,0.2608695652173913,-1.5597807022003605,-1.2356757548172543,1.4141218580133235
5415,2022,7,HOU,LV,20,38,68.0,1757.0,0.6461538461538462,0.3538461538461538,0.23491199503409524,-0.23380770924745317,0.535567234452383
5416,2022,7,IND,TEN,10,19,65.0,1707.0,0.734375,0.265625,-0.1015928856973652,-0.4200285355615426,1.3691867912731903
5417,2022,7,JAX,NYG,17,23,66.0,1550.0,0.6666666666666666,0.3333333333333333,0.010575407879788277,-1.0047619301877835,0.7293970314970024
5419,2022,7,KC,SF,44,23,59.0,1575.0,0.6727272727272727,0.3272727272727272,-0.7746026471602862,-0.9116515170307387,0.7866649260783678
5421,2022,7,LAC,SEA,23,37,69.0,1563.0,0.782608695652174,0.217391304347826,0.34708028861124873,-0.9563445153461202,1.8249567539231168
5422,2022,7,LV,HOU,38,20,66.0,2063.0,0.5283018867924528,0.4716981132075472,0.010575407879788277,0.9058637477947741,-0.5780398070586897
5423,2022,7,MIA,PIT,16,10,65.0,1604.0,0.5737704918032787,0.4262295081967213,-0.1015928856973652,-0.8036434377685668,-0.1483977461026092
5424,2022,7,NE,CHI,14,33,48.0,1366.0,0.6170212765957447,0.3829787234042553,-2.0084538765089746,-1.6900545710236325,0.26028768226667215
5426,2022,7,NO,ARI,34,42,73.0,1742.0,0.7,0.3,0.7957534629198627,-0.28967395714168,1.04437045169451
5428,2022,7,NYG,JAX,23,17,73.0,2050.0,0.4428571428571428,0.5571428571428572,0.7957534629198627,0.8574463329531109,-1.3854245041148356
5429,2022,7,NYJ,DEN,16,9,56.0,1657.0,0.5576923076923077,0.4423076923076923,-1.1111075278917466,-0.606249361875632,-0.30032376530254157
5430,2022,7,PIT,MIA,10,16,70.0,1996.0,0.6617647058823529,0.3382352941176471,0.4592485821884022,0.6563278405338943,0.6830774108797221
5431,2022,7,SEA,LAC,37,23,66.0,2037.0,0.4754098360655737,0.5245901639344263,0.010575407879788277,0.8090289181114476,-1.0778275106198456
5432,2022,7,SF,KC,23,44,75.0,2025.0,0.7183098591549296,0.2816901408450704,1.0200900500741696,0.7643359197960662,1.2173840205353954
5434,2022,7,TB,CAR,3,21,67.0,1836.0,0.7575757575757576,0.2424242424242424,0.12274370145694176,0.060421196328808116,1.5884154502174783
5435,2022,7,TEN,IND,19,10,70.0,2137.0,0.4,0.6,0.4592485821884022,1.1814705707396265,-1.7903903300830588
5436,2022,7,WAS,GB,23,21,76.0,2227.0,0.4722222222222222,0.5277777777777778,1.1322583436513232,1.5166680581049874,-1.1079479196551258
5437,2022,8,ARI,MIN,26,34,72.0,1833.0,0.6857142857142857,0.3142857142857143,0.6835851693427092,0.04924794674996275,0.9093818430384358
5438,2022,8,ATL,CAR,37,34,74.0,2254.0,0.4545454545454545,0.5454545454545454,0.9079217564970161,1.6172273043145957,-1.2749792788507743
5439,2022,8,BAL,TB,27,22,77.0,2303.0,0.5633802816901409,0.4366197183098591,1.2444266372284767,1.7997237141024034,-0.2465769465797815
5440,2022,8,BUF,GB,27,17,56.0,1572.0,0.5094339622641509,0.490566037735849,-1.1111075278917466,-0.922824766609584,-0.7563266486799205
5441,2022,8,CAR,ATL,34,37,76.0,1891.0,0.5,0.5,1.1322583436513232,0.2652641052743065,-0.8454700694905358
5442,2022,8,CHI,DAL,29,49,72.0,2164.0,0.410958904109589,0.589041095890411,0.6835851693427092,1.2820298169492348,-1.6868374248126459
5444,2022,8,CIN,CLE,13,32,51.0,1395.0,0.8,0.2,-1.671948995777514,-1.5820464917614607,1.9892907122870342
5445,2022,8,CLE,CIN,32,13,71.0,2205.0,0.3582089552238806,0.6417910447761194,0.5714168757655557,1.434730894526788,-2.185282379285905
5447,2022,8,DAL,CHI,49,29,60.0,1547.0,0.509090909090909,0.4909090909090909,-0.6624343535831326,-1.0159351797666287,-0.7595682276184889
5448,2022,8,DEN,JAX,21,17,61.0,1556.0,0.5333333333333333,0.4666666666666667,-0.5502660600059791,-0.9824154310300927,-0.5304966492930282
5449,2022,8,DET,MIA,27,31,59.0,1538.0,0.6666666666666666,0.3333333333333333,-0.7746026471602862,-1.049454928503165,0.7293970314970024
5450,2022,8,GB,BUF,17,27,65.0,2028.0,0.5079365079365079,0.492063492063492,-0.1015928856973652,0.7755091693749115,-0.7704763980149391
5451,2022,8,HOU,TEN,10,17,52.0,1512.0,0.66,0.34,-1.5597807022003605,-1.1462897581864913,0.6664023474575015
5453,2022,8,IND,WAS,16,17,57.0,1760.0,0.4716981132075472,0.5283018867924528,-0.9989392343145931,-0.22263445966860781,-1.112900331922382
5454,2022,8,JAX,DEN,17,21,66.0,2044.0,0.5076923076923077,0.4923076923076923,0.010575407879788277,0.8350998337954201,-0.7727838955988036
5455,2022,8,LA,SF,14,31,56.0,1804.0,0.6363636363636364,0.3636363636363636,-1.1111075278917466,-0.058760132512209115,0.4430575585901775
5456,2022,8,LV,NO,0,24,56.0,1509.0,0.7818181818181819,0.2181818181818181,-1.1111075278917466,-1.1574630077653367,1.817487028542939
5458,2022,8,MIA,DET,31,27,65.0,2062.0,0.6229508196721312,0.3770491803278688,-0.1015928856973652,0.9021393312684923,0.31631713615600926
5459,2022,8,MIN,ARI,34,26,69.0,1767.0,0.5735294117647058,0.4264705882352941,0.34708028861124873,-0.1965635439846353,-0.150675760231328
5460,2022,8,NE,NYJ,22,17,80.0,2134.0,0.5694444444444444,0.4305555555555556,1.580931517959937,1.170297321160781,-0.18927544407906166
5461,2022,8,NO,LV,24,0,65.0,2091.0,0.492063492063492,0.5079365079365079,-0.1015928856973652,1.0101474105306643,-0.9204637409661337
5463,2022,8,NYG,SEA,13,27,66.0,2014.0,0.5625,0.4375,0.010575407879788277,0.7233673380069665,-0.25489490662020886
5464,2022,8,NYJ,NE,17,22,60.0,1466.0,0.7413793103448276,0.2586206896551724,-0.6624343535831326,-1.3176129183954537,1.4353719388362447
5465,2022,8,PHI,PIT,35,13,53.0,1542.0,0.6346153846153846,0.3653846153846153,-1.447612408623207,-1.0345572623980377,0.4265379736147835
5467,2022,8,PIT,PHI,13,35,72.0,2058.0,0.6571428571428571,0.3428571428571428,0.6835851693427092,0.8872416651633652,0.6394046257262863
5470,2022,8,SEA,NYG,27,13,64.0,1586.0,0.6065573770491803,0.3934426229508196,-0.21376117927451868,-0.870682935241639,0.16141217540313646
5471,2022,8,SF,LA,31,14,53.0,1796.0,0.5576923076923077,0.4423076923076923,-1.447612408623207,-0.08855546472246342,-0.30032376530254157
5473,2022,8,TB,BAL,22,27,65.0,1297.0,0.7419354838709677,0.2580645161290322,-0.1015928856973652,-1.9470393113370759,1.4406273351687946
5474,2022,8,TEN,HOU,17,10,60.0,2088.0,0.2280701754385964,0.7719298245614035,-0.6624343535831326,0.9989741609518188,-3.414990076364942
5475,2022,8,WAS,IND,17,16,62.0,1840.0,0.5409836065573771,0.4590163934426229,-0.43809776642882564,0.07531886243393528,-0.4582076676083538
5476,2022,9,ARI,SEA,21,31,62.0,1537.0,0.6557377049180327,0.3442622950819672,-0.43809776642882564,-1.0531793450294467,0.6261270576617539
5477,2022,9,ATL,LAC,17,20,62.0,1909.0,0.4166666666666667,0.5833333333333334,-0.43809776642882564,0.3323036027473787,-1.632903619984305
5478,2022,9,BAL,NO,27,13,67.0,2267.0,0.3846153846153846,0.6153846153846154,0.12274370145694176,1.665644719156259,-1.9357626778665245
5479,2022,9,BUF,NYJ,17,20,63.0,1636.0,0.639344262295082,0.360655737704918,-0.3259294728516722,-0.6844621089275496,0.4712220969088821
5480,2022,9,CAR,CIN,21,42,48.0,1239.0,0.625,0.375,-2.0084538765089746,-2.1630554698614195,0.3356802562501181
5482,2022,9,CHI,MIA,32,35,71.0,2086.0,0.4428571428571428,0.5571428571428572,0.5714168757655557,0.9915253278992553,-1.3854245041148356
5483,2022,9,CIN,CAR,42,21,73.0,2361.0,0.4714285714285714,0.5285714285714286,0.7957534629198627,2.0157398726267473,-1.1154472868026855
5485,2022,9,DET,GB,15,9,57.0,1518.0,0.4561403508771929,0.543859649122807,-0.9989392343145931,-1.1239432590288005,-1.259908780276731
5486,2022,9,GB,DET,9,15,70.0,2082.0,0.6521739130434783,0.3478260869565217,0.4592485821884022,0.9766276617941281,0.5924520661937387
5487,2022,9,HOU,PHI,17,29,58.0,1907.0,0.4385964912280701,0.5614035087719298,-0.8867709407374396,0.3248547696948151,-1.4256842645912087
5488,2022,9,IND,NE,3,26,62.0,1734.0,0.6333333333333333,0.3666666666666666,-0.43809776642882564,-0.3194692893519343,0.4144236112994948
5489,2022,9,JAX,LV,27,20,71.0,1945.0,0.4545454545454545,0.5454545454545454,0.5714168757655557,0.4663825976935231,-1.2749792788507743
5490,2022,9,KC,TEN,20,17,94.0,2488.0,0.782608695652174,0.217391304347826,3.1512876280400857,2.4887407714645344,1.8249567539231168
5491,2022,9,LA,TB,13,16,57.0,1724.0,0.5740740740740741,0.4259259259259259,-0.9989392343145931,-0.3567134546147522,-0.1455291357182965
5492,2022,9,LAC,ATL,20,17,66.0,1657.0,0.6417910447761194,0.3582089552238806,0.010575407879788277,-0.606249361875632,0.49434224030483254
5493,2022,9,LV,JAX,20,27,59.0,1655.0,0.6666666666666666,0.3333333333333333,-0.7746026471602862,-0.6136981949281957,0.7293970314970024
5494,2022,9,MIA,CHI,35,32,58.0,1648.0,0.6,0.4,-0.8867709407374396,-0.6397691106121681,0.09945019110198712
5495,2022,9,MIN,WAS,20,17,67.0,1753.0,0.6615384615384615,0.3384615384615385,0.12274370145694176,-0.24870537535258033,0.6809395822358476
5497,2022,9,NE,IND,26,3,69.0,1936.0,0.5573770491803278,0.4426229508196721,0.34708028861124873,0.43286284895698696,-0.30330270685548205
5498,2022,9,NO,BAL,13,27,51.0,1333.0,0.6938775510204082,0.3061224489795918,-1.671948995777514,-1.8129603163909316,0.986518190841907
5500,2022,9,NYJ,BUF,20,17,63.0,1964.0,0.45,0.55,-0.3259294728516722,0.5371465116928771,-1.3179301997867974
5501,2022,9,PHI,HOU,29,17,63.0,1693.0,0.5081967213114754,0.4918032786885246,-0.3259294728516722,-0.47217036692948766,-0.7680175891140995
5502,2022,9,SEA,ARI,31,21,71.0,2071.0,0.5294117647058824,0.4705882352941176,0.5714168757655557,0.9356590800050284,-0.5675523457868525
5503,2022,9,TB,LA,16,13,83.0,1876.0,0.7435897435897436,0.2564102564102564,1.9174363986913976,0.20939785738007965,1.4562587704143286
5504,2022,9,TEN,KC,17,20,49.0,1583.0,0.4042553191489361,0.5957446808510638,-1.896285582931821,-0.8818561848204843,-1.7501809572918887
5505,2022,9,WAS,MIN,17,20,62.0,1847.0,0.5166666666666667,0.4833333333333333,-0.43809776642882564,0.1013897781179078,-0.6879833593917816
5506,2022,10,ARI,LA,27,17,67.0,1921.0,0.609375,0.390625,0.12274370145694176,0.3769966010627601,0.18803646553253636
5507,2022,10,ATL,CAR,15,25,61.0,1548.0,0.576271186440678,0.423728813559322,-0.5502660600059791,-1.012210763240347,-0.12476817581827224
5508,2022,10,BUF,MIN,30,33,75.0,2026.0,0.625,0.375,1.0200900500741696,0.7680603363223479,0.3356802562501181
5509,2022,10,CAR,ATL,25,15,68.0,2052.0,0.265625,0.734375,0.23491199503409524,0.8648951660056744,-3.060126930254262
5510,2022,10,CHI,DET,30,31,59.0,1752.0,0.396551724137931,0.603448275862069,-0.7746026471602862,-0.2524297918788621,-1.8229737873448706
5511,2022,10,CLE,MIA,17,39,63.0,1606.0,0.6229508196721312,0.3770491803278688,-0.3259294728516722,-0.7961946047160032,0.31631713615600926
5512,2022,10,DAL,GB,28,31,79.0,1859.0,0.6075949367088608,0.3924050632911392,1.4687632243827835,0.14608277643328926,0.1712162868431918
5513,2022,10,DEN,TEN,10,17,74.0,2037.0,0.6666666666666666,0.3333333333333333,0.9079217564970161,0.8090289181114476,0.7293970314970024
5514,2022,10,DET,CHI,31,30,62.0,1916.0,0.4827586206896552,0.5172413793103449,-0.43809776642882564,0.3583745184313512,-1.0083873557995915
5515,2022,10,GB,DAL,31,28,63.0,2155.0,0.3666666666666666,0.6333333333333333,-0.3259294728516722,1.2485100682126986,-2.1053637502805675
5516,2022,10,HOU,NYG,16,24,63.0,1600.0,0.6833333333333333,0.3166666666666666,-0.3259294728516722,-0.8185411038736939,0.8868837415957568
5517,2022,10,IND,LV,25,20,62.0,1741.0,0.5254237288135594,0.4745762711864407,-0.43809776642882564,-0.2933983736679618,-0.6052361049331143
5518,2022,10,JAX,KC,17,27,64.0,1899.0,0.7377049180327869,0.2622950819672131,-0.21376117927451868,0.2950594374845608,1.400651861426118
5519,2022,10,KC,JAX,27,17,67.0,1832.0,0.5737704918032787,0.4262295081967213,0.12274370145694176,0.04552353022368096,-0.1483977461026092
5520,2022,10,LA,ARI,17,27,61.0,1679.0,0.6779661016949152,0.3220338983050847,-0.5502660600059791,-0.5243121982974327,0.8361676824114119
5522,2022,10,LAC,SF,16,22,59.0,1381.0,0.7142857142857143,0.2857142857142857,-0.7746026471602862,-1.6341883231294057,1.1793590603505855
5524,2022,10,LV,IND,20,25,64.0,1859.0,0.6307692307692307,0.3692307692307692,-0.21376117927451868,0.14608277643328926,0.39019488666891733
5525,2022,10,MIA,CLE,39,17,69.0,1994.0,0.53125,0.46875,0.34708028861124873,0.6488790074813306,-0.5501824880553724
5527,2022,10,MIN,BUF,33,30,82.0,2110.0,0.6923076923076923,0.3076923076923077,1.805268105114244,1.0809113245300181,0.9716842778027778
5528,2022,10,NO,PIT,10,20,46.0,1264.0,0.6666666666666666,0.3333333333333333,-2.2327904636632816,-2.069945056704375,0.7293970314970024
5530,2022,10,NYG,HOU,24,16,68.0,2000.0,0.303030303030303,0.696969696969697,0.23491199503409524,0.6712255066390215,-2.7066766433849003
5531,2022,10,PHI,WAS,21,32,47.0,1176.0,0.574468085106383,0.425531914893617,-2.120622170086128,-2.397693711017172,-0.14180604564503937
5532,2022,10,PIT,NO,20,10,83.0,2336.0,0.4615384615384615,0.5384615384615384,1.9174363986913976,1.9226294594697024,-1.208900938949199
5533,2022,10,SEA,TB,16,21,51.0,1385.0,0.7254901960784313,0.2745098039215686,-1.671948995777514,-1.6192906570242784,1.2852324789043692
5534,2022,10,SF,LAC,22,16,73.0,2219.0,0.4202898550724637,0.5797101449275363,0.7957534629198627,1.4868727258947332,-1.59866737865849
5535,2022,10,TB,SEA,21,16,75.0,2215.0,0.4411764705882353,0.5588235294117647,1.0200900500741696,1.471975059789606,-1.4013055168979025
