,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,qb_rush_yards,qb_rushing_epa,qb_rush_tds,rb_win,ypc,rushing_epa_per_carry
3520,2020,11,PHI,CLE,17,22,25,106.0,-5.927427,0.0,10.0,-0.9241709,0.0,0,4.24,-0.23709708
3521,2020,11,PIT,JAX,27,3,24,110.0,-0.18509912,1.0,0.0,0.0,0.0,1,4.583333333333333,-0.007712463333333333
3522,2020,11,SEA,ARI,28,21,30,166.0,2.5106678,1.0,43.0,-0.94808114,0.0,1,5.533333333333333,0.08368892666666666
3523,2020,11,TB,LA,24,27,18,42.0,-3.875341,1.0,0.0,0.0,0.0,0,2.3333333333333335,-0.21529672222222224
3524,2020,11,TEN,BAL,30,24,34,176.0,0.7068939,1.0,38.0,3.2923524,0.0,1,5.176470588235294,0.020790997058823528
3525,2020,11,WAS,CIN,20,9,31,167.0,1.3819466,1.0,0.0,0.0,0.0,1,5.387096774193548,0.044578922580645164
3526,2020,12,ARI,NE,17,20,34,138.0,-2.4363422,2.0,31.0,0.8877762,0.0,1,4.0588235294117645,-0.07165712352941177
3527,2020,12,ATL,LV,43,6,29,129.0,-2.4029074,1.0,5.0,0.008868083,0.0,1,4.448275862068965,-0.08285887586206897
3528,2020,12,BAL,PIT,14,19,28,129.0,-3.732171,1.0,68.0,1.9584564,0.0,1,4.607142857142857,-0.13329182142857143
3529,2020,12,BUF,LAC,27,17,29,173.0,-4.4548144,1.0,33.0,0.0,1.0,1,5.9655172413793105,-0.1536142896551724
3530,2020,12,CAR,MIN,27,28,28,107.0,-1.2615604,0.0,12.0,0.66294867,0.0,1,3.8214285714285716,-0.045055728571428574
3531,2020,12,CHI,GB,25,41,16,121.0,4.870693,0.0,10.0,-0.763764,0.0,1,7.5625,0.3044183125
3532,2020,12,CIN,NYG,17,19,14,41.0,0.221237,0.0,8.0,-1.0374019,0.0,0,2.9285714285714284,0.015802642857142855
3533,2020,12,CLE,JAX,27,25,30,210.0,5.296523,1.0,4.0,-0.28897974,0.0,1,7.0,0.17655076666666666
3534,2020,12,DAL,WAS,16,41,18,60.0,-5.2286963,0.0,17.0,4.744102,0.0,0,3.3333333333333335,-0.2904831277777778
3535,2020,12,DEN,NO,3,31,33,100.0,-19.048563,0.0,5.0,-0.98490405,0.0,0,3.0303030303030303,-0.5772291818181818
3536,2020,12,DET,HOU,25,41,29,109.0,-12.760357,2.0,3.0,0.8073621,0.0,1,3.7586206896551726,-0.44001231034482763
3537,2020,12,GB,CHI,41,25,37,182.0,7.2159805,1.0,12.0,0.425308,0.0,1,4.918918918918919,0.1950265
3538,2020,12,HOU,DET,41,25,19,81.0,-5.370318,0.0,28.0,-0.24612558,0.0,0,4.2631578947368425,-0.2826483157894737
3539,2020,12,IND,TEN,26,45,21,57.0,-0.63472736,2.0,4.0,3.94621,2.0,0,2.7142857142857144,-0.03022511238095238
3540,2020,12,JAX,CLE,25,27,25,140.0,5.556576,1.0,6.0,0.30469775,0.0,1,5.6,0.22226304
3541,2020,12,KC,TB,27,24,19,88.0,-1.8939707,0.0,29.0,2.4972916,0.0,0,4.631578947368421,-0.09968266842105263
3542,2020,12,LA,SF,20,23,27,127.0,-7.4173446,1.0,12.0,-5.2194815,0.0,1,4.703703703703703,-0.27471646666666666
3543,2020,12,LAC,BUF,17,27,24,76.0,-11.466673,1.0,-2.0,-4.8534307,0.0,0,3.1666666666666665,-0.47777804166666665
3544,2020,12,LV,ATL,6,43,14,40.0,-12.134264,0.0,9.0,1.3306352,0.0,0,2.857142857142857,-0.8667331428571429
3545,2020,12,MIA,NYJ,20,3,23,106.0,-8.869118,0.0,12.0,1.4495822,0.0,0,4.608695652173913,-0.38561382608695655
3546,2020,12,MIN,CAR,28,27,23,97.0,-6.9627986,0.0,20.0,2.2943108,0.0,0,4.217391304347826,-0.30273037391304347
3547,2020,12,NE,ARI,20,17,30,110.0,0.4042801,2.0,46.0,2.472321,0.0,1,3.6666666666666665,0.013476003333333332
3548,2020,12,NO,DEN,31,3,44,229.0,11.253522,4.0,44.0,4.326959,2.0,1,5.204545454545454,0.25576186363636366
3549,2020,12,NYG,CIN,19,17,40,144.0,0.7148671,1.0,19.0,0.7690885,0.0,1,3.6,0.0178716775
3550,2020,12,NYJ,MIA,3,20,23,87.0,-6.2467723,0.0,9.0,1.2759535,0.0,0,3.782608695652174,-0.27159879565217393
3551,2020,12,PHI,SEA,17,23,15,72.0,2.2643638,0.0,42.0,3.3387868,0.0,0,4.8,0.15095758666666667
3552,2020,12,PIT,BAL,19,14,19,69.0,-2.403511,0.0,0.0,0.0,0.0,0,3.6315789473684212,-0.1265005789473684
3553,2020,12,SEA,PHI,23,17,28,78.0,-2.5324295,1.0,14.0,-1.205366,0.0,0,2.7857142857142856,-0.09044391071428572
3554,2020,12,SF,LA,23,20,33,112.0,-17.209581,1.0,0.0,0.0,0.0,1,3.393939393939394,-0.5215024545454545
3555,2020,12,TB,KC,24,27,12,76.0,0.7716589,0.0,0.0,0.0,0.0,0,6.333333333333333,0.06430490833333334
3556,2020,12,TEN,IND,45,26,42,234.0,11.786697,4.0,3.0,1.7725317,1.0,1,5.571428571428571,0.2806356428571429
3557,2020,12,WAS,DAL,41,16,34,184.0,10.839957,3.0,3.0,0.5781335,0.0,1,5.411764705882353,0.3188222647058824
3558,2020,13,ARI,LA,28,38,21,92.0,0.1667577,1.0,15.0,-0.9802973,0.0,0,4.380952380952381,0.007940842857142857
3559,2020,13,ATL,NO,16,21,21,70.0,-1.9805906,0.0,0.0,0.0,0.0,0,3.3333333333333335,-0.09431383809523809
3560,2020,13,BAL,DAL,34,17,37,294.0,19.281342,2.0,94.0,9.057955,1.0,1,7.945945945945946,0.5211173513513513
3561,2020,13,BUF,SF,34,24,26,82.0,-8.54771,0.0,12.0,-6.089292,0.0,0,3.1538461538461537,-0.32875807692307696
3562,2020,13,CHI,DET,30,34,31,140.0,-0.29225254,3.0,6.0,-0.44361272,0.0,1,4.516129032258065,-0.009427501290322582
3563,2020,13,CIN,MIA,7,19,17,40.0,-0.9526999,0.0,3.0,2.9131184,0.0,0,2.3529411764705883,-0.056041170588235295
3564,2020,13,CLE,TEN,41,35,35,119.0,-8.2349825,1.0,6.0,0.0,0.0,1,3.4,-0.23528521428571425
3565,2020,13,DAL,BAL,17,34,28,111.0,-5.620698,0.0,2.0,2.3445616,0.0,1,3.9642857142857144,-0.20073921428571428
3566,2020,13,DEN,KC,16,22,33,179.0,2.518405,0.0,9.0,-0.19028437,0.0,1,5.424242424242424,0.07631530303030302
3567,2020,13,DET,CHI,34,30,21,61.0,-2.7167096,2.0,1.0,1.6539338,0.0,0,2.9047619047619047,-0.1293671238095238
3568,2020,13,GB,PHI,30,16,22,152.0,2.8510556,1.0,0.0,-1.5248227,0.0,1,6.909090909090909,0.12959343636363638
3569,2020,13,HOU,IND,20,26,19,90.0,-2.6542966,2.0,38.0,-1.7070019,1.0,0,4.7368421052631575,-0.13969982105263157
3570,2020,13,IND,HOU,26,20,26,112.0,-4.224793,1.0,0.0,0.0,0.0,1,4.3076923076923075,-0.16249203846153845
3571,2020,13,JAX,MIN,24,27,25,124.0,-3.7732358,1.0,9.0,-4.523078,0.0,1,4.96,-0.150929432
3572,2020,13,KC,DEN,22,16,21,135.0,4.273819,0.0,27.0,2.092639,0.0,1,6.428571428571429,0.20351519047619046
3573,2020,13,LA,ARI,38,28,29,121.0,-3.1984324,3.0,3.0,1.6277658,1.0,1,4.172413793103448,-0.1102907724137931
3574,2020,13,LAC,NE,0,45,15,70.0,1.1345533,0.0,0.0,0.0,0.0,0,4.666666666666667,0.07563688666666667
3575,2020,13,LV,NYJ,31,28,25,72.0,-2.9675858,1.0,5.0,0.9083618,1.0,0,2.88,-0.11870343200000001
3576,2020,13,MIA,CIN,19,7,27,112.0,-7.929687,0.0,5.0,1.488244,0.0,1,4.148148148148148,-0.2936921111111111
3577,2020,13,MIN,JAX,27,24,38,145.0,-8.164876,0.0,12.0,-5.6626215,0.0,1,3.8157894736842106,-0.21486515789473684
3578,2020,13,NE,LAC,45,0,41,167.0,5.9429183,2.0,48.0,4.736787,2.0,1,4.073170731707317,0.14494922682926828
3579,2020,13,NO,ATL,21,16,36,207.0,3.1726756,1.0,83.0,2.3244224,0.0,1,5.75,0.08812987777777777
3580,2020,13,NYG,SEA,17,12,30,191.0,4.0876713,1.0,3.0,-0.8496085,0.0,1,6.366666666666666,0.13625571
3581,2020,13,NYJ,LV,28,31,34,206.0,7.9897633,2.0,26.0,1.9370664,1.0,1,6.0588235294117645,0.2349930382352941
3582,2020,13,PHI,GB,16,30,25,117.0,-2.257176,0.0,29.0,0.5375602,0.0,1,4.68,-0.09028704
3583,2020,13,PIT,WAS,17,23,14,21.0,-8.068818,0.0,0.0,0.0,0.0,0,1.5,-0.5763441428571429
3584,2020,13,SEA,NYG,12,17,22,111.0,-6.2880807,0.0,45.0,-6.6806526,0.0,1,5.045454545454546,-0.28582185
3585,2020,13,SF,BUF,24,34,21,86.0,-5.905542,0.0,0.0,0.0,0.0,0,4.095238095238095,-0.2812162857142857
3586,2020,13,TEN,CLE,35,41,20,64.0,-9.445908,1.0,2.0,1.053,0.0,0,3.2,-0.4722954
3587,2020,13,WAS,PIT,23,17,21,45.0,-6.1121383,1.0,0.0,0.0,0.0,0,2.142857142857143,-0.29105420476190474
3588,2020,14,ARI,NYG,26,7,40,164.0,-1.2454536,1.0,52.0,1.2958114,0.0,1,4.1,-0.031136340000000002
3589,2020,14,ATL,LAC,17,20,20,70.0,-0.3716439,0.0,3.0,0.6232655,0.0,0,3.5,-0.018582195000000003
3590,2020,14,BAL,CLE,47,42,33,233.0,16.047276,5.0,124.0,13.756715,2.0,1,7.0606060606060606,0.4862810909090909
3591,2020,14,BUF,PIT,26,15,25,106.0,-1.7049901,0.0,30.0,1.378076,0.0,0,4.24,-0.068199604
3592,2020,14,CAR,DEN,27,32,21,125.0,5.724854,3.0,31.0,3.7105424,1.0,1,5.9523809523809526,0.2726120952380952
3593,2020,14,CHI,HOU,36,7,23,169.0,5.5463796,1.0,23.0,-0.16798359,0.0,1,7.3478260869565215,0.24114693913043478
3594,2020,14,CIN,DAL,7,30,30,101.0,-24.650354,0.0,12.0,0.0,0.0,0,3.3666666666666667,-0.8216784666666667
3595,2020,14,CLE,BAL,42,47,28,138.0,6.5742617,4.0,23.0,2.1769118,1.0,1,4.928571428571429,0.2347950607142857
3596,2020,14,DAL,CIN,30,7,24,102.0,-4.574419,0.0,0.0,0.0,0.0,0,4.25,-0.19060079166666666
3597,2020,14,DEN,CAR,32,27,27,102.0,-0.80312175,0.0,10.0,-1.0150547,0.0,0,3.7777777777777777,-0.029745249999999997
3598,2020,14,DET,GB,24,31,15,51.0,2.7470126,2.0,6.0,1.9351227,0.0,0,3.4,0.18313417333333334
3599,2020,14,GB,DET,31,24,29,122.0,4.1101656,1.0,15.0,3.5877109,1.0,1,4.206896551724138,0.14172984827586207
3600,2020,14,HOU,CHI,7,36,26,109.0,-4.8740745,0.0,39.0,2.050208,0.0,1,4.1923076923076925,-0.18746440384615384
3601,2020,14,IND,LV,44,27,29,214.0,6.149308,2.0,0.0,0.0,0.0,1,7.379310344827586,0.21204510344827587
3602,2020,14,JAX,TEN,10,31,15,91.0,0.12246907,0.0,22.0,2.9116764,0.0,0,6.066666666666666,0.008164604666666667
3603,2020,14,KC,MIA,33,27,23,95.0,-0.6225513,1.0,10.0,0.40906382,0.0,0,4.130434782608695,-0.027067447826086957
3604,2020,14,LA,NE,24,3,35,187.0,2.7529733,1.0,12.0,4.533963,1.0,1,5.3428571428571425,0.07865638
3605,2020,14,LAC,ATL,20,17,26,105.0,-1.5735552,0.0,0.0,0.0,0.0,0,4.038461538461538,-0.06052135384615384
3606,2020,14,LV,IND,27,44,22,79.0,-0.50268006,1.0,12.0,2.825946,1.0,0,3.590909090909091,-0.022849093636363636
3607,2020,14,MIA,KC,27,33,24,80.0,-2.719996,1.0,24.0,-0.40818405,1.0,0,3.3333333333333335,-0.11333316666666667
3608,2020,14,MIN,TB,14,26,33,162.0,8.048165,1.0,41.0,3.7763214,0.0,1,4.909090909090909,0.24388378787878784
3609,2020,14,NE,LA,3,24,29,107.0,-7.0801406,0.0,16.0,0.6355572,0.0,1,3.689655172413793,-0.24414277931034484
3610,2020,14,NO,PHI,21,24,20,96.0,0.4329673,1.0,33.0,0.9833416,0.0,0,4.8,0.021648365
3611,2020,14,NYG,ARI,7,26,17,78.0,-0.85355544,1.0,0.0,0.0,0.0,0,4.588235294117647,-0.05020914352941177
3612,2020,14,NYJ,SEA,3,40,23,69.0,-11.765343,0.0,3.0,-0.32825485,0.0,0,3.0,-0.511536652173913
3613,2020,14,PHI,NO,24,21,33,250.0,3.3723612,2.0,110.0,1.4645162,0.0,1,7.575757575757576,0.10219276363636363
3614,2020,14,PIT,BUF,15,26,17,47.0,-3.2273288,0.0,0.0,0.0,0.0,0,2.764705882352941,-0.1898428705882353
3615,2020,14,SEA,NYJ,40,3,35,175.0,-0.67318743,1.0,0.0,0.0,0.0,1,5.0,-0.019233926571428573
3616,2020,14,SF,WAS,15,23,27,108.0,-3.9637446,1.0,0.0,0.0,0.0,1,4.0,-0.14680535555555554
3617,2020,14,TB,MIN,26,14,23,109.0,1.0632774,1.0,0.0,0.0,0.0,1,4.739130434782608,0.04622945217391305
3618,2020,14,TEN,JAX,31,10,40,249.0,8.180803,2.0,0.0,0.0,0.0,1,6.225,0.20452007499999997
3619,2020,14,WAS,SF,23,15,24,110.0,-0.57013726,0.0,0.0,0.0,0.0,1,4.583333333333333,-0.023755719166666665
3620,2020,15,ARI,PHI,33,26,30,103.0,-5.543447,1.0,29.0,0.0,1.0,0,3.433333333333333,-0.18478156666666665
3621,2020,15,ATL,TB,27,31,13,37.0,-2.642694,0.0,16.0,2.385018,0.0,0,2.8461538461538463,-0.20328415384615386
3622,2020,15,BAL,JAX,40,14,35,161.0,6.955373,2.0,35.0,2.2425675,1.0,1,4.6,0.19872494285714284
3623,2020,15,BUF,DEN,48,19,24,182.0,6.7331514,3.0,33.0,4.66851,2.0,1,7.583333333333333,0.280547975
3624,2020,15,CAR,GB,16,24,27,115.0,-2.6290886,1.0,26.0,-4.120517,1.0,1,4.2592592592592595,-0.09737365185185186
3625,2020,15,CHI,MIN,33,27,42,199.0,3.8063176,2.0,34.0,1.5175716,0.0,1,4.738095238095238,0.09062660952380952
3626,2020,15,CIN,PIT,27,17,40,154.0,-5.754545,2.0,49.0,0.33497298,1.0,1,3.85,-0.143863625
3627,2020,15,CLE,NYG,20,6,30,106.0,-3.9679492,1.0,11.0,1.9730412,0.0,0,3.533333333333333,-0.13226497333333334
3628,2020,15,DAL,SF,41,33,22,87.0,-0.96583366,2.0,8.0,0.0,0.0,0,3.9545454545454546,-0.04390153
3629,2020,15,DEN,BUF,19,48,28,140.0,5.1643004,2.0,37.0,2.1433523,0.0,1,5.0,0.1844393
3630,2020,15,DET,TEN,25,46,27,123.0,-7.213394,2.0,12.0,1.5027179,0.0,1,4.555555555555555,-0.26716274074074076
3631,2020,15,GB,CAR,24,16,26,196.0,11.709979,2.0,27.0,3.441434,1.0,1,7.538461538461538,0.45038380769230774
3632,2020,15,HOU,IND,20,27,21,83.0,2.5584168,0.0,25.0,4.6704597,0.0,0,3.9523809523809526,0.12182937142857142
3633,2020,15,IND,HOU,27,20,22,128.0,5.557092,1.0,2.0,1.8232936,0.0,1,5.818181818181818,0.2525950909090909
3634,2020,15,JAX,BAL,14,40,22,62.0,-6.3424797,0.0,9.0,0.096780896,0.0,0,2.8181818181818183,-0.2882945318181818
3635,2020,15,KC,NO,32,29,38,182.0,3.9590626,1.0,52.0,4.690564,1.0,1,4.7894736842105265,0.10418585789473685
3636,2020,15,LA,NYJ,20,23,19,114.0,-3.6464074,0.0,9.0,-0.23348184,0.0,1,6.0,-0.19191617894736843
3637,2020,15,LAC,LV,30,27,29,96.0,-6.6870384,2.0,14.0,0.832109,1.0,0,3.310344827586207,-0.23058753103448273
3638,2020,15,LV,LAC,27,30,41,173.0,0.89536667,2.0,88.0,11.244791,1.0,1,4.219512195121951,0.021838211463414636
3639,2020,15,MIA,NE,22,12,42,250.0,15.502517,3.0,9.0,4.397238,2.0,1,5.9523809523809526,0.3691075476190476
3640,2020,15,MIN,CHI,27,33,28,158.0,-1.6609669,1.0,25.0,1.2734823,0.0,1,5.642857142857143,-0.05932024642857143
3641,2020,15,NE,MIA,12,22,22,117.0,0.7971772,0.0,38.0,-0.46837246,0.0,1,5.318181818181818,0.036235327272727276
3642,2020,15,NO,KC,29,32,17,60.0,-3.0477395,1.0,0.0,0.0,0.0,0,3.5294117647058822,-0.17927879411764705
3643,2020,15,NYG,CLE,6,20,20,75.0,-4.929273,0.0,4.0,0.0,0.0,0,3.75,-0.24646365
3644,2020,15,NYJ,LA,23,20,28,96.0,-2.9101505,1.0,21.0,1.5000446,0.0,0,3.4285714285714284,-0.10393394642857143
3645,2020,15,PHI,ARI,26,33,31,117.0,-4.1008763,1.0,63.0,3.6123443,1.0,1,3.774193548387097,-0.13228633225806452
3646,2020,15,PIT,CIN,17,27,22,87.0,-7.851343,1.0,0.0,-5.197812,0.0,0,3.9545454545454546,-0.35687922727272725
3647,2020,15,SEA,WAS,20,15,23,184.0,9.516234,1.0,55.0,4.52291,0.0,1,8.0,0.41374930434782614
3648,2020,15,SF,DAL,33,41,36,150.0,0.57539827,1.0,7.0,0.35943538,0.0,1,4.166666666666667,0.015983285277777776
3649,2020,15,TB,ATL,31,27,16,53.0,0.12677395,2.0,0.0,0.0,0.0,0,3.3125,0.007923371875
3650,2020,15,TEN,DET,46,25,36,200.0,7.844405,3.0,21.0,2.4880962,2.0,1,5.555555555555555,0.2179001388888889
3651,2020,15,WAS,SEA,15,20,21,84.0,0.4596573,1.0,28.0,2.18016,0.0,0,4.0,0.021888442857142858
3652,2020,16,ARI,SF,12,20,27,120.0,7.9343615,1.0,75.0,9.778989,0.0,1,4.444444444444445,0.2938652407407407
3653,2020,16,ATL,KC,14,17,22,91.0,-1.4920094,0.0,0.0,0.0,0.0,0,4.136363636363637,-0.06781860909090909
3654,2020,16,BAL,NYG,27,13,39,250.0,5.580221,1.0,81.0,-4.4997797,0.0,1,6.410256410256411,0.14308258974358973
3655,2020,16,BUF,NE,38,9,27,134.0,5.1635046,1.0,36.0,5.179153,0.0,1,4.962962962962963,0.19124091111111113
3656,2020,16,CAR,WAS,20,13,31,116.0,0.6057288,1.0,10.0,4.4242477,0.0,1,3.7419354838709675,0.01953963870967742
3657,2020,16,CHI,JAX,41,17,31,130.0,4.4169335,3.0,10.0,1.3316166,1.0,1,4.193548387096774,0.1424817258064516
3658,2020,16,CIN,HOU,37,31,32,170.0,2.2664225,2.0,4.0,0.4157193,0.0,1,5.3125,0.070825703125
3659,2020,16,CLE,NYJ,16,23,18,45.0,-1.0717056,2.0,6.0,-1.4022815,0.0,0,2.5,-0.0595392
3660,2020,16,DAL,PHI,37,17,33,152.0,-1.6579738,1.0,16.0,-1.9582914,0.0,1,4.606060606060606,-0.050241630303030305
3661,2020,16,DEN,LAC,16,19,28,133.0,1.9389827,1.0,15.0,1.1043943,1.0,1,4.75,0.06924938214285714
3662,2020,16,DET,TB,7,47,15,73.0,-6.0937943,0.0,18.0,1.8705114,0.0,0,4.866666666666666,-0.40625295333333333
3663,2020,16,GB,TEN,40,14,35,237.0,10.745156,2.0,19.0,0.33150065,0.0,1,6.771428571428571,0.3070044571428571
3664,2020,16,HOU,CIN,31,37,17,166.0,8.963512,1.0,38.0,3.108744,0.0,1,9.764705882352942,0.5272654117647059
3665,2020,16,IND,PIT,24,28,28,127.0,6.613296,2.0,0.0,0.0,0.0,1,4.535714285714286,0.23618914285714285
3666,2020,16,JAX,CHI,17,41,16,76.0,-1.9179876,0.0,0.0,0.0,0.0,0,4.75,-0.119874225
3667,2020,16,KC,ATL,17,14,20,118.0,2.6415145,0.0,22.0,1.6088367,0.0,1,5.9,0.132075725
3668,2020,16,LA,SEA,9,20,29,118.0,-7.6927023,0.0,23.0,-2.7413552,0.0,1,4.068965517241379,-0.2652655965517241
3669,2020,16,LAC,DEN,19,16,20,89.0,0.24069822,0.0,26.0,3.6262112,0.0,0,4.45,0.012034910999999999
3670,2020,16,LV,MIA,25,26,23,107.0,0.49594408,1.0,1.0,0.6226606,1.0,1,4.6521739130434785,0.021562786086956522
3671,2020,16,MIA,LV,26,25,24,131.0,3.2754745,0.0,12.0,3.077579,0.0,1,5.458333333333333,0.13647810416666667
3672,2020,16,MIN,NO,33,52,17,90.0,3.8711612,2.0,0.0,0.0,0.0,0,5.294117647058823,0.22771536470588236
3673,2020,16,NE,BUF,9,38,24,145.0,2.9000454,1.0,24.0,2.4776597,1.0,1,6.041666666666667,0.120835225
3674,2020,16,NO,MIN,52,33,42,267.0,17.579145,7.0,18.0,3.1593103,1.0,1,6.357142857142857,0.41855107142857145
3675,2020,16,NYG,BAL,13,27,12,54.0,1.8670944,0.0,3.0,-0.6164813,0.0,0,4.5,0.1555912
3676,2020,16,NYJ,CLE,23,16,31,134.0,-4.9631457,0.0,23.0,0.0,0.0,1,4.32258064516129,-0.1601014741935484
3677,2020,16,PHI,DAL,17,37,29,151.0,-2.38953,1.0,68.0,-3.8887084,0.0,1,5.206896551724138,-0.08239758620689655
3678,2020,16,PIT,IND,28,24,12,23.0,-3.4900038,1.0,0.0,0.0,0.0,0,1.9166666666666667,-0.29083365
3679,2020,16,SEA,LA,20,9,23,96.0,-1.3035365,1.0,10.0,0.8009229,1.0,0,4.173913043478261,-0.056675500000000004
3680,2020,16,SF,ARI,20,12,29,228.0,7.279509,0.0,19.0,0.35219193,0.0,1,7.862068965517241,0.2510175517241379
3681,2020,16,TB,DET,47,7,25,112.0,0.19212842,1.0,16.0,0.96038175,0.0,1,4.48,0.0076851368
3682,2020,16,TEN,GB,14,40,27,156.0,3.8589191,1.0,55.0,4.7275248,1.0,1,5.777777777777778,0.14292292962962963
3683,2020,16,WAS,CAR,13,20,19,108.0,4.463657,0.0,22.0,3.2053523,0.0,1,5.684210526315789,0.2349293157894737
3684,2020,17,ARI,LA,7,18,17,49.0,-4.687666,0.0,13.0,0.4331792,0.0,0,2.8823529411764706,-0.2757450588235294
3685,2020,17,ATL,TB,27,44,26,127.0,-3.8087008,1.0,1.0,-5.351347,1.0,1,4.884615384615385,-0.14648849230769231
3686,2020,17,BAL,CIN,38,3,54,404.0,17.979248,2.0,97.0,7.037052,0.0,1,7.481481481481482,0.332949037037037
3687,2020,17,BUF,MIA,56,26,21,82.0,-1.4343925,2.0,4.0,0.0,0.0,0,3.9047619047619047,-0.06830440476190476
3688,2020,17,CAR,NO,7,33,20,74.0,0.23145473,1.0,7.0,0.0,0.0,0,3.7,0.0115727365
3689,2020,17,CHI,GB,16,35,31,108.0,-0.7485391,1.0,22.0,4.181535,0.0,1,3.4838709677419355,-0.02414642258064516
3690,2020,17,CIN,BAL,3,38,19,147.0,0.9321239,0.0,2.0,0.3406995,0.0,1,7.7368421052631575,0.04905915263157895
3691,2020,17,CLE,PIT,24,22,30,193.0,5.2551694,2.0,45.0,2.5958652,0.0,1,6.433333333333334,0.17517231333333333
3692,2020,17,DAL,NYG,19,23,27,108.0,1.6316929,1.0,48.0,4.4884944,0.0,1,4.0,0.06043307037037037
3693,2020,17,DEN,LV,31,32,32,122.0,-5.194337,1.0,7.0,0.30987927,0.0,1,3.8125,-0.16232303125
3694,2020,17,DET,MIN,35,37,22,129.0,7.406077,2.0,9.0,1.0871767,0.0,1,5.863636363636363,0.3366398636363636
3695,2020,17,GB,CHI,35,16,19,79.0,0.43436372,1.0,4.0,0.010823078,0.0,0,4.157894736842105,0.02286124842105263
3696,2020,17,HOU,TEN,38,41,17,96.0,2.8414247,1.0,12.0,0.0,0.0,0,5.647058823529412,0.16714262941176472
3697,2020,17,IND,JAX,28,14,35,275.0,7.3621664,2.0,0.0,0.0,0.0,1,7.857142857142857,0.21034761142857145
3698,2020,17,JAX,IND,14,28,17,53.0,-4.2571263,0.0,2.0,0.40656757,0.0,0,3.1176470588235294,-0.25041919411764707
3699,2020,17,KC,LAC,21,38,17,51.0,-4.619015,1.0,0.0,-1.1752518,0.0,0,3.0,-0.27170676470588234
3700,2020,17,LA,ARI,18,7,30,110.0,-6.275042,0.0,56.0,7.079733,0.0,1,3.6666666666666665,-0.20916806666666668
3701,2020,17,LAC,KC,38,21,32,137.0,1.5143052,2.0,11.0,-1.55346,1.0,1,4.28125,0.0473220375
3702,2020,17,LV,DEN,32,31,22,107.0,0.85852885,2.0,2.0,2.1049728,0.0,1,4.863636363636363,0.03902403863636364
3703,2020,17,MIA,BUF,26,56,20,70.0,2.48726,2.0,28.0,3.8476045,0.0,0,3.5,0.124363
3704,2020,17,MIN,DET,37,35,28,129.0,5.1559124,2.0,5.0,0.47499382,1.0,1,4.607142857142857,0.18413972857142857
3705,2020,17,NE,NYJ,28,14,29,166.0,3.0471487,0.0,79.0,3.2467773,0.0,1,5.724137931034483,0.10507409310344829
3706,2020,17,NO,CAR,33,7,29,157.0,5.1348233,1.0,0.0,0.0,0.0,1,5.413793103448276,0.1770628724137931
3707,2020,17,NYG,DAL,23,19,25,128.0,-4.4490037,1.0,20.0,-7.6755137,0.0,1,5.12,-0.17796014799999998
3708,2020,17,NYJ,NE,14,28,25,111.0,2.6071765,1.0,3.0,0.5543322,0.0,1,4.44,0.10428706
3709,2020,17,PHI,WAS,14,20,29,118.0,-3.1882486,2.0,34.0,5.7787886,2.0,1,4.068965517241379,-0.10993960689655173
3710,2020,17,PIT,CLE,22,24,20,85.0,-1.1083097,0.0,20.0,0.6611986,0.0,0,4.25,-0.055415485
3711,2020,17,SEA,SF,26,23,26,122.0,4.1143,1.0,30.0,0.9416781,0.0,1,4.6923076923076925,0.15824230769230768
3712,2020,17,SF,SEA,23,26,24,86.0,-5.211963,1.0,10.0,-1.2545525,0.0,0,3.5833333333333335,-0.217165125
3713,2020,17,TB,ATL,44,27,19,95.0,2.5359638,1.0,4.0,0.102567405,0.0,0,5.0,0.13347177894736842
3714,2020,17,TEN,HOU,41,38,40,289.0,10.92012,4.0,39.0,7.3743005,2.0,1,7.225,0.273003
3715,2020,17,WAS,PHI,20,14,27,103.0,-4.8963504,0.0,0.0,-0.7077683,0.0,0,3.814814814814815,-0.18134631111111113
3716,2020,18,BAL,TEN,20,13,33,238.0,9.674223,2.0,138.0,7.2214575,1.0,1,7.212121212121212,0.29315827272727274
3717,2020,18,BUF,IND,27,24,21,96.0,0.099122286,1.0,54.0,1.4128946,1.0,0,4.571428571428571,0.004720108857142857
3718,2020,18,CHI,NO,9,21,19,48.0,-8.719436,0.0,10.0,-3.5787513,0.0,0,2.526315789473684,-0.4589176842105263
3719,2020,18,CLE,PIT,48,37,28,132.0,0.6660534,2.0,8.0,-0.1319657,0.0,1,4.714285714285714,0.02378762142857143
3720,2020,18,IND,BUF,24,27,30,164.0,0.633255,1.0,0.0,0.0,0.0,1,5.466666666666667,0.0211085
3721,2020,18,LA,SEA,30,20,41,166.0,-4.699379,1.0,6.0,-0.30690077,0.0,1,4.048780487804878,-0.11461900000000001
3722,2020,18,NO,CHI,21,9,35,123.0,-8.546762,1.0,2.0,-4.8234496,0.0,1,3.5142857142857142,-0.24419319999999997
3723,2020,18,PIT,CLE,37,48,16,52.0,-6.5173116,1.0,0.0,0.0,0.0,0,3.25,-0.407331975
3724,2020,18,SEA,LA,20,30,25,136.0,0.09687424,0.0,50.0,2.9473543,0.0,1,5.44,0.0038749696
3725,2020,18,TB,WAS,31,23,27,144.0,-2.7657888,1.0,0.0,0.0,0.0,1,5.333333333333333,-0.10243662222222223
