,season,week,team,opponent,score,opponent_score,total_rushes_allowed,total_rush_yards_allowed,rushing_epa_allowed,rush_tds_allowed,rushing_epa_allowed_standardized,rushing_epa_per_attempt_allowed,rushing_epa_per_attempt_allowed_standardized,rush_def_value
4183,2020,11,MIN,DAL,28,31,30,184.0,10.382494,1.0,2.1631261552855006,0.3460831333333333,1.8892710461655458,-2.1631261552855006
4184,2020,11,NE,HOU,20,27,19,55.0,-4.189584,1.0,-0.5948467388760291,-0.22050442105263157,-0.7659106169477613,0.5948467388760291
4185,2020,11,NO,ATL,24,9,14,52.0,-2.822661,0.0,-0.3361371311998994,-0.20161864285714287,-0.6774067810090578,0.3361371311998994
4186,2020,11,NYJ,LAC,28,34,26,29.0,-8.021374,0.0,-1.3200674627919462,-0.3085143846153846,-1.1783489764107467,1.3200674627919462
4187,2020,11,PHI,CLE,17,22,39,138.0,-11.552661,1.0,-1.9884137225021252,-0.29622207692307695,-1.1207439165584638,1.9884137225021252
4188,2020,11,PIT,JAX,27,3,17,73.0,1.578626,0.0,0.496868994997443,0.09286035294117648,0.7026009931876265,-0.496868994997443
4189,2020,11,SEA,ARI,28,21,18,57.0,-2.2369785,1.0,-0.2252883929770626,-0.12427658333333334,-0.3149610889966532,0.2252883929770626
4190,2020,11,TB,LA,24,27,20,37.0,-8.972527,0.0,-1.5000866880665034,-0.44862634999999995,-1.834951329201877,1.5000866880665034
4191,2020,11,TEN,BAL,30,24,33,129.0,0.7450383,1.0,0.3391006738625676,0.022576918181818183,0.37323391523281413,-0.3391006738625676
4193,2020,11,WAS,CIN,20,9,18,70.0,-4.165107,0.0,-0.5902141187013092,-0.23139483333333333,-0.8169460178626311,0.5902141187013092
4194,2020,12,ARI,NE,17,20,30,110.0,0.4042801,2.0,0.2746073408552042,0.013476003333333332,0.33058458056918777,-0.2746073408552042
4195,2020,12,ATL,LV,43,6,14,40.0,-12.134264,0.0,-2.098490357362509,-0.8667331428571429,-3.7943122100114035,2.098490357362509
4196,2020,12,BAL,PIT,14,19,19,69.0,-2.403511,0.0,-0.25680703575381375,-0.1265005789473684,-0.3253833305858281,0.25680703575381375
4198,2020,12,BUF,LAC,27,17,24,76.0,-11.466673,1.0,-1.972139271238334,-0.47777804166666665,-1.9715639966755765,1.972139271238334
4200,2020,12,CAR,MIN,27,28,23,97.0,-6.9627986,0.0,-1.1197170213774685,-0.30273037391304347,-1.1512435466546145,1.1197170213774685
4201,2020,12,CHI,GB,25,41,37,182.0,7.2159805,1.0,1.563818465469638,0.1950265,1.181379035807204,-1.563818465469638
4202,2020,12,CIN,NYG,17,19,40,144.0,0.7148671,1.0,0.3333903453984785,0.0178716775,0.35118389192717003,-0.3333903453984785
4203,2020,12,CLE,JAX,27,25,25,140.0,5.556576,1.0,1.2497525764832034,0.22226304,1.3090167874924246,-1.2497525764832034
4204,2020,12,DAL,WAS,16,41,34,184.0,10.839957,3.0,2.249707530576095,0.3188222647058824,1.7615192839889258,-2.249707530576095
4205,2020,12,DEN,NO,3,31,44,229.0,11.253522,4.0,2.327980585385019,0.25576186363636366,1.4660012845337218,-2.327980585385019
4206,2020,12,DET,HOU,25,41,19,81.0,-5.370318,0.0,-0.8183174317459767,-0.2826483157894737,-1.057133621234412,0.8183174317459767
4208,2020,12,GB,CHI,41,25,16,121.0,4.870693,0.0,1.1199394693500826,0.3044183125,1.6940184900209623,-1.1199394693500826
4209,2020,12,HOU,DET,41,25,29,109.0,-12.760357,2.0,-2.2169873571194603,-0.44001231034482763,-1.7945836226387994,2.2169873571194603
4210,2020,12,IND,TEN,26,45,42,234.0,11.786697,4.0,2.4288915328727123,0.2806356428571429,1.582566503744929,-2.4288915328727123
4212,2020,12,JAX,CLE,25,27,30,210.0,5.296523,1.0,1.2005338497480467,0.17655076666666666,1.094796780373792,-1.2005338497480467
4213,2020,12,KC,TB,27,24,12,76.0,0.7716589,0.0,0.3441390008071747,0.06430490833333334,0.5687824997917345,-0.3441390008071747
4215,2020,12,LA,SF,20,23,33,112.0,-17.209581,1.0,-3.059066241960245,-0.5215024545454545,-2.176468355070761,3.059066241960245
4216,2020,12,LAC,BUF,17,27,29,173.0,-4.4548144,1.0,-0.6450453621545774,-0.1536142896551724,-0.45244547117298006,0.6450453621545774
4217,2020,12,LV,ATL,6,43,29,129.0,-2.4029074,1.0,-0.25669279587403027,-0.08285887586206897,-0.12086657252766182,0.25669279587403027
4219,2020,12,MIA,NYJ,20,3,23,87.0,-6.2467723,0.0,-0.984198866251839,-0.27159879565217393,-1.0053525981115958,0.984198866251839
4220,2020,12,MIN,CAR,28,27,28,107.0,-1.2615604,0.0,-0.04067665261480671,-0.045055728571428574,0.05628914280191282,0.04067665261480671
4221,2020,12,NE,ARI,20,17,34,138.0,-2.4363422,2.0,-0.26302080702808195,-0.07165712352941177,-0.0683721483946758,0.26302080702808195
4222,2020,12,NO,DEN,31,3,33,100.0,-19.048563,0.0,-3.4071197253996663,-0.5772291818181818,-2.4376187867286134,3.4071197253996663
4223,2020,12,NYG,CIN,19,17,14,41.0,0.221237,0.0,0.23996383234095536,0.015802642857142855,0.3414878391255617,-0.23996383234095536
4226,2020,12,NYJ,MIA,3,20,23,106.0,-8.869118,0.0,-1.4805150649244678,-0.38561382608695655,-1.5396576949784386,1.4805150649244678
4227,2020,12,PHI,SEA,17,23,28,78.0,-2.5324295,1.0,-0.2812066943718889,-0.09044391071428572,-0.15641208583408708,0.2812066943718889
4229,2020,12,PIT,BAL,19,14,28,129.0,-3.732171,1.0,-0.5082748267961523,-0.13329182142857143,-0.3572089193518722,0.5082748267961523
4230,2020,12,SEA,PHI,23,17,15,72.0,2.2643638,0.0,0.6266546209666396,0.15095758666666667,0.9748602556289033,-0.6266546209666396
4231,2020,12,SF,LA,23,20,27,127.0,-7.4173446,1.0,-1.2057463129547952,-0.27471646666666666,-1.0199628429805854,1.2057463129547952
4232,2020,12,TB,KC,24,27,19,88.0,-1.8939707,0.0,-0.16036929119309054,-0.09968266842105263,-0.19970738920434744,0.16036929119309054
4233,2020,12,TEN,IND,45,26,21,57.0,-0.63472736,2.0,0.07796041023133439,-0.03022511238095238,0.1257893989526137,-0.07796041023133439
4234,2020,12,WAS,DAL,41,16,18,60.0,-5.2286963,0.0,-0.7915135119601318,-0.2904831277777778,-1.0938496573778997,0.7915135119601318
4236,2020,13,ARI,LA,28,38,29,121.0,-3.1984324,3.0,-0.40725720999724935,-0.1102907724137931,-0.24941981755524684,0.40725720999724935
4237,2020,13,ATL,NO,16,21,36,207.0,3.1726756,1.0,0.7985655401812546,0.08812987777777777,0.6804327143145028,-0.7985655401812546
4238,2020,13,BAL,DAL,34,17,28,111.0,-5.620698,0.0,-0.8657054057356962,-0.20073921428571428,-0.6732855422017463,0.8657054057356962
4239,2020,13,BUF,SF,34,24,21,86.0,-5.905542,0.0,-0.9196161816088796,-0.2812162857142857,-1.0504227431587603,0.9196161816088796
4240,2020,13,CHI,DET,30,34,21,61.0,-2.7167096,2.0,-0.3160843227192925,-0.1293671238095238,-0.3388167307647912,0.3160843227192925
4241,2020,13,CIN,MIA,7,19,27,112.0,-7.929687,0.0,-1.302714394770557,-0.2936921111111111,-1.10888781633135,1.302714394770557
4244,2020,13,CLE,TEN,41,35,20,64.0,-9.445908,1.0,-1.58968077112117,-0.4722954,-1.9458708632735715,1.58968077112117
4246,2020,13,DAL,BAL,17,34,37,294.0,19.281342,2.0,3.847359630652812,0.5211173513513513,2.7095284671081665,-3.847359630652812
4247,2020,13,DEN,KC,16,22,21,135.0,4.273819,0.0,1.0069725806723133,0.20351519047619046,1.2211593224050135,-1.0069725806723133
4248,2020,13,DET,CHI,34,30,31,140.0,-0.29225254,3.0,0.14277863797434048,-0.009427501290322582,0.22325259802384642,-0.14277863797434048
4249,2020,13,GB,PHI,30,16,25,117.0,-2.257176,0.0,-0.22911105694645847,-0.09028704,-0.15567694747669353,0.22911105694645847
4250,2020,13,HOU,IND,20,26,26,112.0,-4.224793,1.0,-0.6015105425991861,-0.16249203846153845,-0.49404898974291267,0.6015105425991861
4251,2020,13,IND,HOU,26,20,19,90.0,-2.6542966,2.0,-0.30427177530887484,-0.13969982105263157,-0.3872385290164909,0.30427177530887484
4252,2020,13,JAX,MIN,24,27,38,145.0,-8.164876,0.0,-1.3472272560800391,-0.21486515789473684,-0.7394835131146394,1.3472272560800391
4253,2020,13,KC,DEN,22,16,33,179.0,2.518405,0.0,0.6747355290979486,0.07631530303030302,0.6250664395275931,-0.6747355290979486
4254,2020,13,LA,ARI,38,28,21,92.0,0.1667577,1.0,0.22965285042795064,0.007940842857142857,0.3046453299008633,-0.22965285042795064
4255,2020,13,LAC,NE,0,45,41,167.0,5.9429183,2.0,1.322873348364058,0.14494922682926828,0.9467034654873763,-1.322873348364058
4256,2020,13,LV,NYJ,31,28,34,206.0,7.9897633,2.0,1.71026785919155,0.2349930382352941,1.3686729829456563,-1.71026785919155
4257,2020,13,MIA,CIN,19,7,17,40.0,-0.9526999,0.0,0.017779587262386994,-0.056041170588235295,0.004808406985485201,-0.017779587262386994
4258,2020,13,MIN,JAX,27,24,25,124.0,-3.7732358,1.0,-0.5160469239057179,-0.150929432,-0.43986350611056546,0.5160469239057179
4259,2020,13,NE,LAC,45,0,15,70.0,1.1345533,0.0,0.41282192431630027,0.07563688666666667,0.6218871979880655,-0.41282192431630027
4261,2020,13,NO,ATL,21,16,21,70.0,-1.9805906,0.0,-0.17676333851393128,-0.09431383809523809,-0.17454760635504293,0.17676333851393128
4262,2020,13,NYG,SEA,17,12,22,111.0,-6.2880807,0.0,-0.9920170681240211,-0.28582185,-1.072005656064376,0.9920170681240211
4263,2020,13,NYJ,LV,28,31,25,72.0,-2.9675858,1.0,-0.363566209612174,-0.11870343200000001,-0.28884380295414724,0.363566209612174
4264,2020,13,PHI,GB,16,30,22,152.0,2.8510556,1.0,0.7376943835610231,0.12959343636363638,0.8747421014381027,-0.7376943835610231
4266,2020,13,PIT,WAS,17,23,21,45.0,-6.1121383,1.0,-0.9587174680166289,-0.29105420476190474,-1.0965258777162077,0.9587174680166289
4267,2020,13,SEA,NYG,12,17,30,191.0,4.0876713,1.0,0.9717414824781841,0.13625571,0.9059633075111637,-0.9717414824781841
4268,2020,13,SF,BUF,24,34,26,82.0,-8.54771,0.0,-1.4196840323176791,-0.32875807692307696,-1.2732163630891296,1.4196840323176791
4269,2020,13,TEN,CLE,35,41,35,119.0,-8.2349825,1.0,-1.3604959077235819,-0.23528521428571425,-0.8351773893202724,1.3604959077235819
4270,2020,13,WAS,PIT,23,17,14,21.0,-8.068818,0.0,-1.3290469141777128,-0.5763441428571429,-2.433471256126678,1.3290469141777128
4271,2020,14,ARI,NYG,26,7,17,78.0,-0.85355544,1.0,0.03654408559174551,-0.05020914352941177,0.032138854302053446,-0.03654408559174551
4272,2020,14,ATL,LAC,17,20,26,105.0,-1.5735552,0.0,-0.0997261033190472,-0.06052135384615384,-0.016186936702754545,0.0997261033190472
4274,2020,14,BAL,CLE,47,42,28,138.0,6.5742617,4.0,1.4423640609520487,0.2347950607142857,1.3677452070363183,-1.4423640609520487
4276,2020,14,BUF,PIT,26,15,17,47.0,-3.2273288,0.0,-0.4127262644408811,-0.1898428705882353,-0.6222223450726088,0.4127262644408811
4277,2020,14,CAR,DEN,27,32,27,102.0,-0.80312175,0.0,0.04608937830652138,-0.029745249999999997,0.12803816312835256,-0.04608937830652138
4278,2020,14,CHI,HOU,36,7,26,109.0,-4.8740745,0.0,-0.7243962955906633,-0.18746440384615384,-0.6110762102325246,0.7243962955906633
4279,2020,14,CIN,DAL,7,30,24,102.0,-4.574419,0.0,-0.6676822328065894,-0.19060079166666666,-0.6257741670883941,0.6676822328065894
4281,2020,14,CLE,BAL,42,47,33,233.0,16.047276,5.0,3.2352666699968644,0.4862810909090909,2.5462763814918987,-3.2352666699968644
4283,2020,14,DAL,CIN,30,7,30,101.0,-24.650354,0.0,-4.467338297984716,-0.8216784666666667,-3.5831738799644146,4.467338297984716
4284,2020,14,DEN,CAR,32,27,21,125.0,5.724854,3.0,1.2816015799461078,0.2726120952380952,1.5449660016754831,-1.2816015799461078
4285,2020,14,DET,GB,24,31,29,122.0,4.1101656,1.0,0.9759988484951062,0.14172984827586207,0.9316165917368784,-0.9759988484951062
4287,2020,14,GB,DET,31,24,15,51.0,2.7470126,2.0,0.7180027669070876,0.18313417333333334,1.125648394615646,-0.7180027669070876
4288,2020,14,HOU,CHI,7,36,23,169.0,5.5463796,1.0,1.2478227628479739,0.24114693913043478,1.3975118176269123,-1.2478227628479739
4289,2020,14,IND,LV,44,27,22,79.0,-0.50268006,1.0,0.10295223872327738,-0.022849093636363636,0.16035540656398245,-0.10295223872327738
4290,2020,14,JAX,TEN,10,31,40,249.0,8.180803,2.0,1.7464248379222944,0.20452007499999997,1.2258684815464578,-1.7464248379222944
4292,2020,14,KC,MIA,33,27,24,80.0,-2.719996,1.0,-0.31670632063334236,-0.11333316666666667,-0.26367729527366546,0.31670632063334236
4293,2020,14,LA,NE,24,3,29,107.0,-7.0801406,0.0,-1.1419256628180854,-0.24414277931034484,-0.876686321260581,1.1419256628180854
4294,2020,14,LAC,ATL,20,17,20,70.0,-0.3716439,0.0,0.12775269459751942,-0.018582195000000003,0.18035124115289086,-0.12775269459751942
4295,2020,14,LV,IND,27,44,29,214.0,6.149308,2.0,1.3619355327851224,0.21204510344827587,1.2611327887053427,-1.3619355327851224
4297,2020,14,MIA,KC,27,33,23,95.0,-0.6225513,1.0,0.08026490266115012,-0.027067447826086957,0.1405870643080199,-0.08026490266115012
4299,2020,14,MIN,TB,14,26,23,109.0,1.0632774,1.0,0.39933194710049297,0.04622945217391305,0.4840760508494982,-0.39933194710049297
4300,2020,14,NE,LA,3,24,35,187.0,2.7529733,1.0,0.7191309141095817,0.07865638,0.636037355838335,-0.7191309141095817
4302,2020,14,NO,PHI,21,24,33,250.0,3.3723612,2.0,0.8363588783828744,0.10219276363636363,0.746335179649519,-0.8363588783828744
4303,2020,14,NYG,ARI,7,26,40,164.0,-1.2454536,1.0,-0.03762821176706483,-0.031136340000000002,0.12151914125583155,0.03762821176706483
4305,2020,14,NYJ,SEA,3,40,35,175.0,-0.67318743,1.0,0.07068129529882063,-0.019233926571428573,0.17729705172650193,-0.07068129529882063
4306,2020,14,PHI,NO,24,21,20,96.0,0.4329673,1.0,0.28003680122519337,0.021648365,0.3688824652891931,-0.28003680122519337
4307,2020,14,PIT,BUF,15,26,25,106.0,-1.7049901,0.0,-0.12460202640612042,-0.068199604,-0.052169281982794566,0.12460202640612042
4308,2020,14,SEA,NYJ,40,3,23,69.0,-11.765343,0.0,-2.028666814139163,-0.511536652173913,-2.129765924863297,2.028666814139163
4310,2020,14,SF,WAS,15,23,24,110.0,-0.57013726,0.0,0.09018500476282006,-0.023755719166666665,0.15610671549278546,-0.09018500476282006
4311,2020,14,TB,MIN,26,14,33,162.0,8.048165,1.0,1.721321211058933,0.24388378787878784,1.4103374269349336,-1.721321211058933
4312,2020,14,TEN,JAX,31,10,15,91.0,0.12246907,0.0,0.2212705976662272,0.008164604666666667,0.30569393792084804,-0.2212705976662272
4313,2020,14,WAS,SF,23,15,27,108.0,-3.9637446,1.0,-0.5521034222650624,-0.14680535555555554,-0.42053697472490237,0.5521034222650624
4316,2020,15,ARI,PHI,33,26,31,117.0,-4.1008763,1.0,-0.5780575457284621,-0.13228633225806452,-0.35249692667338445,0.5780575457284621
4318,2020,15,ATL,TB,27,31,16,53.0,0.12677395,2.0,0.22208535739731142,0.007923371875,0.30456345617973546,-0.22208535739731142
4319,2020,15,BAL,JAX,40,14,22,62.0,-6.3424797,0.0,-1.0023128521206133,-0.2882945318181818,-1.0835933080901345,1.0023128521206133
4321,2020,15,BUF,DEN,48,19,28,140.0,5.1643004,2.0,1.1755088432393277,0.1844393,1.1317645691883984,-1.1755088432393277
4322,2020,15,CAR,GB,16,24,26,196.0,11.709979,2.0,2.414371560875974,0.45038380769230774,2.378052057793007,-2.414371560875974
4323,2020,15,CHI,MIN,33,27,28,158.0,-1.6609669,1.0,-0.11627001004481272,-0.05932024642857143,-0.010558224307102954,0.11627001004481272
4324,2020,15,CIN,PIT,27,17,22,87.0,-7.851343,1.0,-1.2878866791612809,-0.35687922727272725,-1.4049996367880433,1.2878866791612809
4325,2020,15,CLE,NYG,20,6,20,75.0,-4.929273,0.0,-0.7348433963266308,-0.24646365,-0.8875625455085844,0.7348433963266308
4326,2020,15,DAL,SF,41,33,36,150.0,0.57539827,1.0,0.3069938868617878,0.015983285277777776,0.3423343780922886,-0.3069938868617878
4328,2020,15,DEN,BUF,19,48,24,182.0,6.7331514,3.0,1.4724361951913423,0.280547975,1.582155668588159,-1.4724361951913423
4329,2020,15,DET,TEN,25,46,36,200.0,7.844405,3.0,1.6827567347423535,0.2179001388888889,1.2885710594870623,-1.6827567347423535
4331,2020,15,GB,CAR,24,16,27,115.0,-2.6290886,1.0,-0.29950080299346293,-0.09737365185185186,-0.18888671655294947,0.29950080299346293
4332,2020,15,HOU,IND,20,27,22,128.0,5.557092,1.0,1.2498502368178095,0.2525950909090909,1.4511609358327793,-1.2498502368178095
4333,2020,15,IND,HOU,27,20,21,83.0,2.5584168,0.0,0.6823083309898004,0.12182937142857142,0.8383576050134559,-0.6823083309898004
4335,2020,15,JAX,BAL,14,40,35,161.0,6.955373,2.0,1.5144947917276226,0.19872494285714284,1.1987109337289656,-1.5144947917276226
4336,2020,15,KC,NO,32,29,17,60.0,-3.0477395,1.0,-0.3787364366701649,-0.17927879411764705,-0.572716241531681,0.3787364366701649
4337,2020,15,LA,NYJ,20,23,28,96.0,-2.9101505,1.0,-0.35269576268154157,-0.10393394642857143,-0.21963002132533357,0.35269576268154157
4338,2020,15,LAC,LV,30,27,41,173.0,0.89536667,2.0,0.3675524547055939,0.021838211463414636,0.3697721368758057,-0.3675524547055939
4339,2020,15,LV,LAC,27,30,29,96.0,-6.6870384,2.0,-1.0675254837746253,-0.23058753103448273,-0.8131627821669223,1.0675254837746253
4341,2020,15,MIA,NE,22,12,22,117.0,0.7971772,0.0,0.34896870180830036,0.036235327272727276,0.4372408936508001,-0.34896870180830036
4342,2020,15,MIN,CHI,27,33,42,199.0,3.8063176,2.0,0.9184912954923572,0.09062660952380952,0.6921330707703746,-0.9184912954923572
4343,2020,15,NE,MIA,12,22,42,250.0,15.502517,3.0,3.1321632858501047,0.3691075476190476,1.997169643905848,-3.1321632858501047
4344,2020,15,NO,KC,29,32,38,182.0,3.9590626,1.0,0.9474004579137155,0.10418585789473685,0.7556753553853311,-0.9474004579137155
4345,2020,15,NYG,CLE,6,20,30,106.0,-3.9679492,1.0,-0.5528992025807312,-0.13226497333333334,-0.35239683300762875,0.5528992025807312
4347,2020,15,NYJ,LA,23,20,19,114.0,-3.6464074,0.0,-0.49204284642206214,-0.19191617894736843,-0.631938425658099,0.49204284642206214
4348,2020,15,PHI,ARI,26,33,30,103.0,-5.543447,1.0,-0.8510845559127078,-0.18478156666666665,-0.5985037136625762,0.8510845559127078
4349,2020,15,PIT,CIN,17,27,40,154.0,-5.754545,2.0,-0.8910378530342105,-0.143863625,-0.40675123416553527,0.8910378530342105
4350,2020,15,SEA,WAS,20,15,21,84.0,0.4596573,1.0,0.28508826310627655,0.021888442857142858,0.37000753469650843,-0.28508826310627655
4351,2020,15,SF,DAL,33,41,22,87.0,-0.96583366,2.0,0.015293836494485333,-0.04390153,0.0616980277283916,-0.015293836494485333
4353,2020,15,TB,ATL,31,27,13,37.0,-2.642694,0.0,-0.302075818335422,-0.20328415384615386,-0.6852118134413855,0.302075818335422
4354,2020,15,TEN,DET,46,25,27,123.0,-7.213394,2.0,-1.1671457628789597,-0.26716274074074076,-0.9845640517232692,1.1671457628789597
4355,2020,15,WAS,SEA,15,20,23,184.0,9.516234,1.0,1.9991741369600178,0.41374930434782614,2.206372922300969,-1.9991741369600178
4356,2020,16,ARI,SF,12,20,29,228.0,7.279509,0.0,1.5758421371111666,0.2510175517241379,1.4437681629342125,-1.5758421371111666
4357,2020,16,ATL,KC,14,17,20,118.0,2.6415145,0.0,0.6980357518948469,0.132075725,0.886374773597607,-0.6980357518948469
4358,2020,16,BAL,NYG,27,13,12,54.0,1.8670944,0.0,0.5514657400891276,0.1555912,0.9965746139154305,-0.5514657400891276
4359,2020,16,BUF,NE,38,9,24,145.0,2.9000454,1.0,0.7469663995693367,0.120835225,0.833698767474299,-0.7469663995693367
4362,2020,16,CAR,WAS,20,13,19,108.0,4.463657,0.0,1.04290212059667,0.2349293157894737,1.3683743624264422,-1.04290212059667
4363,2020,16,CHI,JAX,41,17,16,76.0,-1.9179876,0.0,-0.16491483090278658,-0.119874225,-0.2943304538359697,0.16491483090278658
4365,2020,16,CIN,HOU,37,31,17,166.0,8.963512,1.0,1.8945636418743648,0.5272654117647059,2.7383399317209802,-1.8945636418743648
4367,2020,16,CLE,NYJ,16,23,31,134.0,-4.9631457,0.0,-0.7412542862801478,-0.1601014741935484,-0.482846162642801,0.7412542862801478
4368,2020,16,DAL,PHI,37,17,29,151.0,-2.38953,1.0,-0.2541609327729436,-0.08239758620689655,-0.11870484514004731,0.2541609327729436
4369,2020,16,DEN,LAC,16,19,20,89.0,0.24069822,0.0,0.24364714485460748,0.012034910999999999,0.32383123431458005,-0.24364714485460748
4370,2020,16,DET,TB,7,47,25,112.0,0.19212842,1.0,0.23445461981632212,0.0076851368,0.3034470225451563,-0.23445461981632212
4373,2020,16,GB,TEN,40,14,27,156.0,3.8589191,1.0,0.9284468770636498,0.14292292962962963,0.9372076918388902,-0.9284468770636498
4374,2020,16,HOU,CIN,31,37,32,170.0,2.2664225,2.0,0.6270442592047283,0.070825703125,0.5993406979479257,-0.6270442592047283
4375,2020,16,IND,PIT,24,28,12,23.0,-3.4900038,1.0,-0.46244124194607167,-0.29083365,-1.0954922987838986,0.46244124194607167
4376,2020,16,JAX,CHI,17,41,31,130.0,4.4169335,3.0,1.0340590340773446,0.1424817258064516,0.9351400920620695,-1.0340590340773446
4377,2020,16,KC,ATL,17,14,22,91.0,-1.4920094,0.0,-0.08429240154825533,-0.06781860909090909,-0.05038383737052449,0.08429240154825533
4379,2020,16,LA,SEA,9,20,23,96.0,-1.3035365,1.0,-0.04862122620291227,-0.056675500000000004,0.0018357687595778047,0.04862122620291227
4380,2020,16,LAC,DEN,19,16,28,133.0,1.9389827,1.0,0.5650716227098048,0.06924938214285714,0.5919536338753616,-0.5650716227098048
4381,2020,16,LV,MIA,25,26,24,131.0,3.2754745,0.0,0.8180216932261137,0.13647810416666667,0.9070055063888935,-0.8180216932261137
4382,2020,16,MIA,LV,26,25,23,107.0,0.49594408,1.0,0.2919560520143789,0.021562786086956522,0.36848141948629254,-0.2919560520143789
4384,2020,16,MIN,NO,33,52,42,267.0,17.579145,7.0,3.5251946527736746,0.41855107142857145,2.2288752942726817,-3.5251946527736746
4385,2020,16,NE,BUF,9,38,27,134.0,5.1635046,1.0,1.1753582267775455,0.19124091111111113,1.1636387481428265,-1.1753582267775455
4387,2020,16,NO,MIN,52,33,17,90.0,3.8711612,2.0,0.9307638685021814,0.22771536470588236,1.3345678474624725,-0.9307638685021814
4389,2020,16,NYG,BAL,13,27,39,250.0,5.580221,1.0,1.2542277288315815,0.14308258974358973,0.9379559020733647,-1.2542277288315815
4390,2020,16,NYJ,CLE,23,16,18,45.0,-1.0717056,2.0,-0.004743933051649119,-0.0595392,-0.011584299630201711,0.004743933051649119
4392,2020,16,PHI,DAL,17,37,33,152.0,-1.6579738,1.0,-0.11570352332483255,-0.050241630303030305,0.03198661254358572,0.11570352332483255
4393,2020,16,PIT,IND,28,24,28,127.0,6.613296,2.0,1.4497518570743704,0.23618914285714285,1.3742782508950022,-1.4497518570743704
4394,2020,16,SEA,LA,20,9,29,118.0,-7.6927023,0.0,-1.257861671711361,-0.2652655965517241,-0.9756735238181548,1.257861671711361
4395,2020,16,SF,ARI,20,12,27,120.0,7.9343615,1.0,1.6997822810408045,0.2938652407407407,1.64456395751703,-1.6997822810408045
4396,2020,16,TB,DET,47,7,15,73.0,-6.0937943,0.0,-0.9552456052685364,-0.40625295333333333,-1.636378196131401,0.9552456052685364
4398,2020,16,TEN,GB,14,40,35,237.0,10.745156,2.0,2.2317650937912106,0.3070044571428571,1.7061378593588834,-2.2317650937912106
4400,2020,16,WAS,CAR,13,20,31,116.0,0.6057288,1.0,0.31273437079314975,0.01953963870967742,0.3590004067525255,-0.31273437079314975
4402,2020,17,ARI,LA,7,18,30,110.0,-6.275042,0.0,-0.9895493088123358,-0.20916806666666668,-0.712785411391863,0.9895493088123358
4404,2020,17,ATL,TB,27,44,19,95.0,2.5359638,1.0,0.6780587815849312,0.13347177894736842,0.8929170578625459,-0.6780587815849312
4405,2020,17,BAL,CIN,38,3,19,147.0,0.9321239,0.0,0.37450928296333863,0.04905915263157895,0.49733678823975097,-0.37450928296333863
4407,2020,17,BUF,MIA,56,26,20,70.0,2.48726,2.0,0.6688408951419225,0.124363,0.8502308699165083,-0.6688408951419225
4409,2020,17,CAR,NO,7,33,29,157.0,5.1348233,1.0,1.169929883066421,0.1770628724137931,1.0971966456352493,-1.169929883066421
4411,2020,17,CHI,GB,16,35,19,79.0,0.43436372,1.0,0.2803010935594003,0.02286124842105263,0.3745663632042527,-0.2803010935594003
4412,2020,17,CIN,BAL,3,38,54,404.0,17.979248,2.0,3.600919832728977,0.332949037037037,1.8277211385166139,-3.600919832728977
4413,2020,17,CLE,PIT,24,22,20,85.0,-1.1083097,0.0,-0.011671779280249997,-0.055415485,0.007740537929584474,0.011671779280249997
4414,2020,17,DAL,NYG,19,23,25,128.0,-4.4490037,1.0,-0.643945604584236,-0.17796014799999998,-0.5665367111755889,0.643945604584236
4415,2020,17,DEN,LV,31,32,22,107.0,0.85852885,2.0,0.36058037364481443,0.03902403863636364,0.4503095451224471,-0.36058037364481443
4416,2020,17,DET,MIN,35,37,28,129.0,5.1559124,2.0,1.173921295009334,0.18413972857142857,1.1303606969046214,-1.173921295009334
4417,2020,17,GB,CHI,35,16,31,108.0,-0.7485391,1.0,0.05641992067607949,-0.02414642258064516,0.15427577421551766,-0.05641992067607949
4418,2020,17,HOU,TEN,38,41,40,289.0,10.92012,4.0,2.2648795177912797,0.273003,1.5467978865232859,-2.2648795177912797
4420,2020,17,IND,JAX,28,14,17,53.0,-4.2571263,0.0,-0.607630079221128,-0.25041919411764707,-0.9060992890842431,0.607630079221128
4421,2020,17,JAX,IND,14,28,35,275.0,7.3621664,2.0,1.5914862249826334,0.21034761142857145,1.2531778845619135,-1.5914862249826334
4422,2020,17,KC,LAC,21,38,32,137.0,1.5143052,2.0,0.4846953693188825,0.0473220375,0.48919619953747406,-0.4846953693188825
4423,2020,17,LA,ARI,18,7,17,49.0,-4.687666,0.0,-0.6891158372894307,-0.2757450588235294,-1.024783102466666,0.6891158372894307
4424,2020,17,LAC,KC,38,21,17,51.0,-4.619015,1.0,-0.6761226597098787,-0.27170676470588234,-1.0058585701354623,0.6761226597098787
4425,2020,17,LV,DEN,32,31,32,122.0,-5.194337,1.0,-0.7850105260399106,-0.16232303125,-0.49325697649529177,0.7850105260399106
4426,2020,17,MIA,BUF,26,56,21,82.0,-1.4343925,2.0,-0.07338758423629643,-0.06830440476190476,-0.05266040653915974,0.07338758423629643
4428,2020,17,MIN,DET,37,35,22,129.0,7.406077,2.0,1.5997969301934047,0.3366398636363636,1.8450173446058622,-1.5997969301934047
4429,2020,17,NE,NYJ,28,14,25,111.0,2.6071765,1.0,0.6915367973023915,0.10428706,0.756149615668818,-0.6915367973023915
4431,2020,17,NO,CAR,33,7,20,74.0,0.23145473,1.0,0.24189768298187708,0.0115727365,0.32166536030612514,-0.24189768298187708
